0.010000 	 -nan 	 -nan	-nan
1.610000 	 1.805784 	 1.805784	2.553765
1.620000 	 1.801656 	 1.801656	2.547927
1.630000 	 1.797547 	 1.797547	2.542115
1.640000 	 1.793456 	 1.793456	2.536329
1.650000 	 1.789383 	 1.789383	2.530570
1.660000 	 1.785329 	 1.785329	2.524836
1.670000 	 1.781293 	 1.781293	2.519129
1.680000 	 1.777276 	 1.777276	2.513447
1.690000 	 1.773277 	 1.773277	2.507792
1.700000 	 1.769297 	 1.769297	2.502164
1.710000 	 1.765336 	 1.765336	2.496562
1.720000 	 1.761393 	 1.761393	2.490986
1.730000 	 1.757469 	 1.757469	2.485437
1.740000 	 1.753564 	 1.753564	2.479914
1.750000 	 1.749677 	 1.749677	2.474417
1.760000 	 1.745809 	 1.745809	2.468947
1.770000 	 1.741960 	 1.741960	2.463503
1.780000 	 1.738129 	 1.738129	2.458086
1.790000 	 1.734317 	 1.734317	2.452695
1.800000 	 1.730523 	 1.730523	2.447330
1.810000 	 1.726748 	 1.726748	2.441991
1.820000 	 1.722992 	 1.722992	2.436678
1.830000 	 1.719254 	 1.719254	2.431392
1.840000 	 1.715534 	 1.715534	2.426132
1.850000 	 1.711833 	 1.711833	2.420897
1.860000 	 1.708150 	 1.708150	2.415689
1.870000 	 1.704485 	 1.704485	2.410506
1.880000 	 1.700839 	 1.700839	2.405349
1.890000 	 1.697210 	 1.697210	2.400218
1.900000 	 1.693600 	 1.693600	2.395112
1.910000 	 1.690008 	 1.690008	2.390032
1.920000 	 1.686434 	 1.686434	2.384977
1.930000 	 1.682877 	 1.682877	2.379948
1.940000 	 1.679339 	 1.679339	2.374943
1.950000 	 1.675818 	 1.675818	2.369964
1.960000 	 1.672315 	 1.672315	2.365010
1.970000 	 1.668829 	 1.668829	2.360081
1.980000 	 1.665361 	 1.665361	2.355176
1.990000 	 1.661910 	 1.661910	2.350296
2.000000 	 1.658477 	 1.658477	2.345440
2.010000 	 1.655061 	 1.655061	2.340609
2.020000 	 1.651662 	 1.651662	2.335802
2.030000 	 1.648280 	 1.648280	2.331020
2.040000 	 1.644915 	 1.644915	2.326261
2.050000 	 1.641567 	 1.641567	2.321527
2.060000 	 1.638236 	 1.638236	2.316816
2.070000 	 1.634922 	 1.634922	2.312129
2.080000 	 1.631624 	 1.631624	2.307465
2.090000 	 1.628343 	 1.628343	2.302825
2.100000 	 1.625079 	 1.625079	2.298208
2.110000 	 1.621831 	 1.621831	2.293615
2.120000 	 1.618599 	 1.618599	2.289044
2.130000 	 1.615383 	 1.615383	2.284497
2.140000 	 1.612183 	 1.612183	2.279972
2.150000 	 1.609000 	 1.609000	2.275470
2.160000 	 1.605832 	 1.605832	2.270990
2.170000 	 1.602681 	 1.602681	2.266533
2.180000 	 1.599545 	 1.599545	2.262098
2.190000 	 1.596424 	 1.596424	2.257685
2.200000 	 1.593319 	 1.593319	2.253294
2.210000 	 1.590230 	 1.590230	2.248925
2.220000 	 1.587156 	 1.587156	2.244578
2.230000 	 1.584097 	 1.584097	2.240252
2.240000 	 1.581054 	 1.581054	2.235948
2.250000 	 1.578026 	 1.578026	2.231665
2.260000 	 1.575012 	 1.575012	2.227404
2.270000 	 1.572014 	 1.572014	2.223163
2.280000 	 1.569030 	 1.569030	2.218944
2.290000 	 1.566061 	 1.566061	2.214745
2.300000 	 1.563107 	 1.563107	2.210567
2.310000 	 1.560167 	 1.560167	2.206410
2.320000 	 1.557242 	 1.557242	2.202273
2.330000 	 1.554331 	 1.554331	2.198156
2.340000 	 1.551434 	 1.551434	2.194059
2.350000 	 1.548552 	 1.548552	2.189983
2.360000 	 1.545683 	 1.545683	2.185926
2.370000 	 1.542829 	 1.542829	2.181890
2.380000 	 1.539988 	 1.539988	2.177873
2.390000 	 1.537162 	 1.537162	2.173875
2.400000 	 1.534349 	 1.534349	2.169897
2.410000 	 1.531549 	 1.531549	2.165938
2.420000 	 1.528764 	 1.528764	2.161998
2.430000 	 1.525991 	 1.525991	2.158078
2.440000 	 1.523232 	 1.523232	2.154176
2.450000 	 1.520487 	 1.520487	2.150293
2.460000 	 1.517754 	 1.517754	2.146429
2.470000 	 1.515035 	 1.515035	2.142583
2.480000 	 1.512328 	 1.512328	2.138755
2.490000 	 1.509635 	 1.509635	2.134946
2.500000 	 1.506954 	 1.506954	2.131155
2.510000 	 1.504287 	 1.504287	2.127383
2.520000 	 1.501632 	 1.501632	2.123628
2.530000 	 1.498989 	 1.498989	2.119891
2.540000 	 1.496359 	 1.496359	2.116171
2.550000 	 1.493742 	 1.493742	2.112470
2.560000 	 1.491136 	 1.491136	2.108785
2.570000 	 1.488543 	 1.488543	2.105118
2.580000 	 1.485963 	 1.485963	2.101469
2.590000 	 1.483394 	 1.483394	2.097836
2.600000 	 1.480837 	 1.480837	2.094220
2.610000 	 1.478293 	 1.478293	2.090622
2.620000 	 1.475760 	 1.475760	2.087040
2.630000 	 1.473239 	 1.473239	2.083475
2.640000 	 1.470730 	 1.470730	2.079926
2.650000 	 1.468232 	 1.468232	2.076394
2.660000 	 1.465746 	 1.465746	2.072878
2.670000 	 1.463271 	 1.463271	2.069378
2.680000 	 1.460808 	 1.460808	2.065895
2.690000 	 1.458356 	 1.458356	2.062427
2.700000 	 1.455916 	 1.455916	2.058976
2.710000 	 1.453486 	 1.453486	2.055540
2.720000 	 1.451068 	 1.451068	2.052120
2.730000 	 1.448660 	 1.448660	2.048715
2.740000 	 1.446264 	 1.446264	2.045326
2.750000 	 1.443879 	 1.443879	2.041953
2.760000 	 1.441504 	 1.441504	2.038594
2.770000 	 1.439140 	 1.439140	2.035251
2.780000 	 1.436787 	 1.436787	2.031923
2.790000 	 1.434444 	 1.434444	2.028610
2.800000 	 1.432112 	 1.432112	2.025312
2.810000 	 1.429790 	 1.429790	2.022028
2.820000 	 1.427479 	 1.427479	2.018760
2.830000 	 1.425178 	 1.425178	2.015506
2.840000 	 1.422887 	 1.422887	2.012266
2.850000 	 1.420606 	 1.420606	2.009041
2.860000 	 1.418336 	 1.418336	2.005830
2.870000 	 1.416076 	 1.416076	2.002633
2.880000 	 1.413825 	 1.413825	1.999451
2.890000 	 1.411585 	 1.411585	1.996282
2.900000 	 1.409354 	 1.409354	1.993128
2.910000 	 1.407133 	 1.407133	1.989987
2.920000 	 1.404922 	 1.404922	1.986860
2.930000 	 1.402721 	 1.402721	1.983746
2.940000 	 1.400529 	 1.400529	1.980647
2.950000 	 1.398346 	 1.398346	1.977560
2.960000 	 1.396174 	 1.396174	1.974488
2.970000 	 1.394010 	 1.394010	1.971428
2.980000 	 1.391856 	 1.391856	1.968382
2.990000 	 1.389711 	 1.389711	1.965348
3.000000 	 1.387576 	 1.387576	1.962328
3.010000 	 1.385449 	 1.385449	1.959321
3.020000 	 1.383332 	 1.383332	1.956327
3.030000 	 1.381224 	 1.381224	1.953345
3.040000 	 1.379124 	 1.379124	1.950376
3.050000 	 1.377034 	 1.377034	1.947420
3.060000 	 1.374952 	 1.374952	1.944476
3.070000 	 1.372880 	 1.372880	1.941545
3.080000 	 1.370816 	 1.370816	1.938626
3.090000 	 1.368761 	 1.368761	1.935720
3.100000 	 1.366714 	 1.366714	1.932826
3.110000 	 1.364676 	 1.364676	1.929944
3.120000 	 1.362647 	 1.362647	1.927074
3.130000 	 1.360626 	 1.360626	1.924216
3.140000 	 1.358613 	 1.358613	1.921370
3.150000 	 1.356609 	 1.356609	1.918535
3.160000 	 1.354614 	 1.354614	1.915713
3.170000 	 1.352626 	 1.352626	1.912902
3.180000 	 1.350647 	 1.350647	1.910103
3.190000 	 1.348676 	 1.348676	1.907315
3.200000 	 1.346713 	 1.346713	1.904539
3.210000 	 1.344758 	 1.344758	1.901774
3.220000 	 1.342811 	 1.342811	1.899021
3.230000 	 1.340872 	 1.340872	1.896279
3.240000 	 1.338940 	 1.338940	1.893548
3.250000 	 1.337017 	 1.337017	1.890828
3.260000 	 1.335102 	 1.335102	1.888119
3.270000 	 1.333194 	 1.333194	1.885421
3.280000 	 1.331294 	 1.331294	1.882734
3.290000 	 1.329402 	 1.329402	1.880058
3.300000 	 1.327517 	 1.327517	1.877393
3.310000 	 1.325640 	 1.325640	1.874738
3.320000 	 1.323771 	 1.323771	1.872094
3.330000 	 1.321909 	 1.321909	1.869461
3.340000 	 1.320054 	 1.320054	1.866838
3.350000 	 1.318207 	 1.318207	1.864226
3.360000 	 1.316367 	 1.316367	1.861624
3.370000 	 1.314534 	 1.314534	1.859032
3.380000 	 1.312709 	 1.312709	1.856450
3.390000 	 1.310890 	 1.310890	1.853879
3.400000 	 1.309079 	 1.309079	1.851318
3.410000 	 1.307275 	 1.307275	1.848767
3.420000 	 1.305479 	 1.305479	1.846226
3.430000 	 1.303689 	 1.303689	1.843694
3.440000 	 1.301906 	 1.301906	1.841173
3.450000 	 1.300130 	 1.300130	1.838662
3.460000 	 1.298361 	 1.298361	1.836160
3.470000 	 1.296599 	 1.296599	1.833668
3.480000 	 1.294844 	 1.294844	1.831185
3.490000 	 1.293095 	 1.293095	1.828713
3.500000 	 1.291353 	 1.291353	1.826249
3.510000 	 1.289618 	 1.289618	1.823796
3.520000 	 1.287890 	 1.287890	1.821351
3.530000 	 1.286168 	 1.286168	1.818916
3.540000 	 1.284453 	 1.284453	1.816490
3.550000 	 1.282744 	 1.282744	1.814074
3.560000 	 1.281042 	 1.281042	1.811667
3.570000 	 1.279346 	 1.279346	1.809268
3.580000 	 1.277657 	 1.277657	1.806879
3.590000 	 1.275974 	 1.275974	1.804499
3.600000 	 1.274297 	 1.274297	1.802128
3.610000 	 1.272627 	 1.272627	1.799766
3.620000 	 1.270963 	 1.270963	1.797413
3.630000 	 1.269305 	 1.269305	1.795068
3.640000 	 1.267653 	 1.267653	1.792732
3.650000 	 1.266008 	 1.266008	1.790405
3.660000 	 1.264368 	 1.264368	1.788087
3.670000 	 1.262735 	 1.262735	1.785777
3.680000 	 1.261108 	 1.261108	1.783476
3.690000 	 1.259487 	 1.259487	1.781183
3.700000 	 1.257871 	 1.257871	1.778899
3.710000 	 1.256262 	 1.256262	1.776623
3.720000 	 1.254659 	 1.254659	1.774355
3.730000 	 1.253061 	 1.253061	1.772096
3.740000 	 1.251470 	 1.251470	1.769845
3.750000 	 1.249884 	 1.249884	1.767603
3.760000 	 1.248304 	 1.248304	1.765368
3.770000 	 1.246729 	 1.246729	1.763142
3.780000 	 1.245161 	 1.245161	1.760923
3.790000 	 1.243598 	 1.243598	1.758713
3.800000 	 1.242041 	 1.242041	1.756511
3.810000 	 1.240489 	 1.240489	1.754316
3.820000 	 1.238943 	 1.238943	1.752130
3.830000 	 1.237402 	 1.237402	1.749951
3.840000 	 1.235867 	 1.235867	1.747780
3.850000 	 1.234338 	 1.234338	1.745617
3.860000 	 1.232814 	 1.232814	1.743462
3.870000 	 1.231295 	 1.231295	1.741314
3.880000 	 1.229782 	 1.229782	1.739174
3.890000 	 1.228274 	 1.228274	1.737041
3.900000 	 1.226771 	 1.226771	1.734916
3.910000 	 1.225274 	 1.225274	1.732799
3.920000 	 1.223782 	 1.223782	1.730689
3.930000 	 1.222295 	 1.222295	1.728586
3.940000 	 1.220813 	 1.220813	1.726491
3.950000 	 1.219337 	 1.219337	1.724403
3.960000 	 1.217866 	 1.217866	1.722322
3.970000 	 1.216400 	 1.216400	1.720249
3.980000 	 1.214939 	 1.214939	1.718183
3.990000 	 1.213483 	 1.213483	1.716124
4.000000 	 1.212032 	 1.212032	1.714072
4.010000 	 1.210586 	 1.210586	1.712027
4.020000 	 1.209145 	 1.209145	1.709989
4.030000 	 1.207709 	 1.207709	1.707958
4.040000 	 1.206278 	 1.206278	1.705935
4.050000 	 1.204852 	 1.204852	1.703918
4.060000 	 1.203431 	 1.203431	1.701908
4.070000 	 1.202014 	 1.202014	1.699905
4.080000 	 1.200603 	 1.200603	1.697909
4.090000 	 1.199196 	 1.199196	1.695919
4.100000 	 1.197794 	 1.197794	1.693936
4.110000 	 1.196397 	 1.196397	1.691960
4.120000 	 1.195004 	 1.195004	1.689991
4.130000 	 1.193616 	 1.193616	1.688028
4.140000 	 1.192233 	 1.192233	1.686072
4.150000 	 1.190855 	 1.190855	1.684123
4.160000 	 1.189481 	 1.189481	1.682180
4.170000 	 1.188111 	 1.188111	1.680243
4.180000 	 1.186747 	 1.186747	1.678313
4.190000 	 1.185387 	 1.185387	1.676390
4.200000 	 1.184031 	 1.184031	1.674473
4.210000 	 1.182680 	 1.182680	1.672562
4.220000 	 1.181333 	 1.181333	1.670657
4.230000 	 1.179991 	 1.179991	1.668759
4.240000 	 1.178653 	 1.178653	1.666867
4.250000 	 1.177320 	 1.177320	1.664981
4.260000 	 1.175991 	 1.175991	1.663102
4.270000 	 1.174666 	 1.174666	1.661228
4.280000 	 1.173346 	 1.173346	1.659361
4.290000 	 1.172029 	 1.172029	1.657500
4.300000 	 1.170718 	 1.170718	1.655645
4.310000 	 1.169410 	 1.169410	1.653796
4.320000 	 1.168107 	 1.168107	1.651953
4.330000 	 1.166808 	 1.166808	1.650116
4.340000 	 1.165513 	 1.165513	1.648285
4.350000 	 1.164223 	 1.164223	1.646459
4.360000 	 1.162936 	 1.162936	1.644640
4.370000 	 1.161654 	 1.161654	1.642826
4.380000 	 1.160375 	 1.160375	1.641019
4.390000 	 1.159101 	 1.159101	1.639217
4.400000 	 1.157831 	 1.157831	1.637421
4.410000 	 1.156565 	 1.156565	1.635630
4.420000 	 1.155303 	 1.155303	1.633845
4.430000 	 1.154045 	 1.154045	1.632066
4.440000 	 1.152791 	 1.152791	1.630293
4.450000 	 1.151541 	 1.151541	1.628525
4.460000 	 1.150295 	 1.150295	1.626763
4.470000 	 1.149053 	 1.149053	1.625006
4.480000 	 1.147815 	 1.147815	1.623255
4.490000 	 1.146580 	 1.146580	1.621509
4.500000 	 1.145350 	 1.145350	1.619769
4.510000 	 1.144123 	 1.144123	1.618034
4.520000 	 1.142900 	 1.142900	1.616305
4.530000 	 1.141681 	 1.141681	1.614581
4.540000 	 1.140466 	 1.140466	1.612862
4.550000 	 1.139255 	 1.139255	1.611149
4.560000 	 1.138047 	 1.138047	1.609441
4.570000 	 1.136843 	 1.136843	1.607739
4.580000 	 1.135643 	 1.135643	1.606041
4.590000 	 1.134446 	 1.134446	1.604349
4.600000 	 1.133253 	 1.133253	1.602662
4.610000 	 1.132064 	 1.132064	1.600980
4.620000 	 1.130878 	 1.130878	1.599304
4.630000 	 1.129696 	 1.129696	1.597632
4.640000 	 1.128518 	 1.128518	1.595966
4.650000 	 1.127343 	 1.127343	1.594304
4.660000 	 1.126172 	 1.126172	1.592648
4.670000 	 1.125004 	 1.125004	1.590997
4.680000 	 1.123840 	 1.123840	1.589350
4.690000 	 1.122680 	 1.122680	1.587709
4.700000 	 1.121523 	 1.121523	1.586073
4.710000 	 1.120369 	 1.120369	1.584441
4.720000 	 1.119219 	 1.119219	1.582815
4.730000 	 1.118072 	 1.118072	1.581193
4.740000 	 1.116929 	 1.116929	1.579576
4.750000 	 1.115789 	 1.115789	1.577964
4.760000 	 1.114653 	 1.114653	1.576357
4.770000 	 1.113520 	 1.113520	1.574755
4.780000 	 1.112390 	 1.112390	1.573157
4.790000 	 1.111264 	 1.111264	1.571564
4.800000 	 1.110141 	 1.110141	1.569976
4.810000 	 1.109021 	 1.109021	1.568392
4.820000 	 1.107905 	 1.107905	1.566814
4.830000 	 1.106791 	 1.106791	1.565240
4.840000 	 1.105682 	 1.105682	1.563670
4.850000 	 1.104575 	 1.104575	1.562105
4.860000 	 1.103472 	 1.103472	1.560545
4.870000 	 1.102372 	 1.102372	1.558989
4.880000 	 1.101275 	 1.101275	1.557438
4.890000 	 1.100181 	 1.100181	1.555891
4.900000 	 1.099091 	 1.099091	1.554349
4.910000 	 1.098003 	 1.098003	1.552811
4.920000 	 1.096919 	 1.096919	1.551278
4.930000 	 1.095838 	 1.095838	1.549749
4.940000 	 1.094760 	 1.094760	1.548224
4.950000 	 1.093685 	 1.093685	1.546704
4.960000 	 1.092613 	 1.092613	1.545189
4.970000 	 1.091545 	 1.091545	1.543677
4.980000 	 1.090479 	 1.090479	1.542170
4.990000 	 1.089417 	 1.089417	1.540668
5.000000 	 1.088357 	 1.088357	1.539169
5.010000 	 1.087301 	 1.087301	1.537675
