0.586846	-7.78244
0.304585	-10.2482
1.53303	-3.72091
2.07782	-2.8075
5.6387	-1.05992
0.854688	-6.0594
2.52486	-2.3311
0.20209	-11.1256
0.356521	-9.77055
0.9369	-5.64987
0.805274	-6.32995
1.02794	-5.24893
0.6539	-7.28902
1.56201	-3.65834
1.30852	-4.28327
0.465667	-8.78141
2.3816	-2.46557
0.728004	-6.7937
0.455131	-8.8741
0.543328	-8.1259
1.49014	-3.81732
0.593657	-7.73034
0.383257	-9.52398
0.780406	-6.4736
2.94221	-2.01046
0.98438	-5.43436
0.331975	-9.99712
0.587726	-7.77569
0.668341	-7.18844
0.380239	-9.55174
0.658149	-7.25922
0.556633	-8.01898
2.80527	-2.10565
2.06054	-2.82973
1.00533	-5.34376
2.41185	-2.43592
0.559025	-7.99994
0.19712	-11.1638
5.6122	-1.06488
1.69928	-3.38732
2.56096	-2.29945
0.211438	-11.0524
1.50822	-3.7761
0.542306	-8.13418
0.634237	-7.4292
0.374262	-9.6068
4.4791	-1.33128
0.485272	-8.61116
0.667846	-7.19185
0.653895	-7.28906
1.07616	-5.05629
2.88069	-2.05215
0.603563	-7.65535
0.604199	-7.65057
3.43193	-1.73002
1.15375	-4.77163
0.736694	-6.73894
2.41318	-2.43463
0.228444	-10.9147
1.16806	-4.72225
2.41008	-2.43764
3.07764	-1.92432
1.29376	-4.32584
1.26392	-4.41428
0.417471	-9.21137
0.585089	-7.79596
0.859978	-6.03156
0.821908	-6.23671
1.00705	-5.33644
1.04751	-5.16919
0.562292	-7.97401
0.384674	-9.51095
1.52504	-3.73853
0.871488	-5.97173
0.455471	-8.8711
0.545137	-8.11126
0.583193	-7.81058
1.12778	-4.86364
0.553868	-8.04107
2.38276	-2.46442
0.35439	-9.79023
0.68341	-7.0856
0.382482	-9.53111
0.47437	-8.70547
1.54454	-3.69583
0.379748	-9.55626
0.965115	-5.52007
0.472946	-8.71785
0.539127	-8.16
0.701727	-6.96348
0.62964	-7.46251
1.9079	-3.04209
2.32966	-2.51814
1.71261	-3.36303
0.385536	-9.50303
1.44569	-3.9223
0.592714	-7.73752
0.216299	-11.0136
1.04162	-5.19295
0.67988	-7.1095
1.20919	-4.58544
2.0241	-2.87778
3.59892	-1.65131
1.58552	-3.60904
0.75319	-6.63684
0.828242	-6.20179
