1.64828	-12.4487
0.792578	-18.8088
7.8571	-3.03012
7.12699	-3.33481
0.959082	-17.3212
1.47854	-13.4457
0.820832	-18.5509
3.67672	-6.29873
0.611515	-20.4751
0.784039	-18.887
0.784953	-18.8786
0.229144	-23.3937
0.491032	-21.543
0.749797	-19.2019
3.80596	-6.09889
1.72856	-12.0182
3.93208	-5.91534
1.00805	-16.9024
0.749358	-19.2059
0.711982	-19.5509
1.76895	-11.8108
1.17082	-15.587
2.13374	-10.1848
2.21069	-9.89143
0.717894	-19.4963
15.847	-1.51148
1.87486	-11.2948
1.29384	-14.6767
0.546364	-21.0614
1.81833	-11.5653
1.49285	-13.3568
2.79671	-8.0805
1.88593	-11.243
1.27366	-14.821
1.30231	-14.6168
0.684828	-19.8017
0.311877	-22.9116
1.27752	-14.7933
3.55659	-6.49614
3.63885	-6.35971
0.152679	-23.7251
1.2658	-14.8777
0.385797	-22.3914
0.535976	-21.1532
0.541746	-21.1023
5.09845	-4.6193
2.34116	-9.42734
1.4786	-13.4453
0.608501	-20.5025
1.8045	-11.6332
0.951991	-17.3827
2.86276	-7.91454
1.58364	-12.814
1.1263	-15.9344
1.8443	-11.4397
2.00389	-10.7164
1.14135	-15.8159
1.17246	-15.5743
1.44049	-13.6864
1.95977	-10.9083
6.2609	-3.78534
0.779198	-18.9314
2.04165	-10.5569
2.21036	-9.89265
1.42664	-13.7756
1.00683	-16.9127
0.534554	-21.1657
1.60301	-12.7028
2.14853	-10.1272
1.38814	-14.0283
0.219082	-23.444
0.929271	-17.5809
0.492129	-21.5336
3.87073	-6.00327
1.10591	-16.0967
0.646259	-20.157
0.281737	-23.1007
1.69212	-12.2105
0.264202	-23.2038
5.59926	-4.21952
6.05803	-3.90879
0.814055	-18.6126
1.57859	-12.8433
0.81271	-18.6248
2.19955	-9.93297
1.11942	-15.989
0.563887	-20.9054
1.14445	-15.7917
0.675534	-19.8874
2.18729	-9.97902
1.28773	-14.7202
2.388	-9.27024
0.616072	-20.4335
0.916037	-17.6972
0.878297	-18.0323
1.83952	-11.4626
0.668644	-19.951
2.85576	-7.93184
1.03505	-16.6758
0.376446	-22.4612
3.41034	-6.75309
1.36636	-14.1743
0.837158	-18.4026
1.56511	-12.922
10.1728	-2.34792
2.34725	-9.40664
0.530755	-21.1991
1.1271	-15.9281
1.727	-12.0263
1.19391	-15.4105
2.39685	-9.24109
1.07279	-16.3646
1.5624	-12.9379
7.06132	-3.36522
9.63647	-2.47724
1.3424	-14.3375
0.64399	-20.1779
1.3317	-14.4113
0.77631	-18.9579
0.525873	-21.2419
3.4115	-6.75098
1.01242	-16.8655
1.57173	-12.8833
0.657504	-20.0536
0.457187	-21.827
0.436006	-21.9998
0.642553	-20.1911
0.655491	-20.0721
0.598043	-20.5976
1.61302	-12.6459
3.02448	-7.53411
4.01083	-5.80605
1.15434	-15.7145
0.703443	-19.6298
0.534507	-21.1661
2.38125	-9.29258
1.18774	-15.4574
0.275899	-23.1356
1.13367	-15.8763
4.11088	-5.67274
2.28464	-9.62345
1.83099	-11.5038
0.96315	-17.2861
