-8.358997065917159741e-01	-1.416382319747286012e+00	-2.761974798550310140e-01	-5.666770765649650210e-01	-9.180670688456850081e-01	1.305326930586385936e+00
-3.735811373115640155e+00	3.440455815211313162e+00	-1.420459562969291989e+00	3.391227840422840201e-01	-6.626828570488779713e-01	7.835652577599120372e-01
-2.190492431893861003e+00	8.788860911964679890e-01	1.816950088861156054e+00	-3.101315013812480981e+00	9.234806795833160331e-01	6.068056802885190004e-01
-1.971701863001708022e+00	1.942784585089716964e+00	-3.832296951901846160e+00	2.293582160171907081e+00	1.775787505375757913e+00	-5.233688141946559735e-01
1.599832565658189099e+00	4.713366784420630062e-01	-1.082568191349148945e+00	-2.681193833786389980e-01	-2.502701017238730952e+00	9.317231774190389837e-01
-1.876617130119840049e-01	4.015239608386699799e-01	-7.301472398339540204e-01	-4.401914157295887975e+00	-8.321414495041620230e-01	-1.613366417155398969e+00
-4.346152431262868987e+00	-4.935749687607922098e+00	-1.197298342216900069e-01	1.401297094312295100e+00	-2.191343258444284015e+00	2.636385426240119845e-01
-4.913963414154700060e-01	-2.379582721780539867e-01	-4.595413372427920029e-01	-1.234413786307873906e+00	3.300842115820520117e+00	2.308781675373526188e+00
-5.122917958741789457e-01	1.178226329923768967e+00	-4.115709982501090103e-01	9.162683035930739850e-01	1.813674365200219907e-01	-2.796368066560441790e+00
-1.643138411346066086e+00	-1.618071641034253050e+00	-2.397789184258185990e+00	-1.133242902525047002e+00	2.381120598475801042e+00	1.229857206617039900e+00
-6.622743167064280012e-01	-7.225173236242299346e-02	1.444467677622286006e+00	1.460628099536521951e+00	-8.291420409556280458e-01	2.788036191243416173e+00
1.030325680016823009e+00	1.082091011358820909e+00	2.039528027807910038e-01	-2.947969967137780145e+00	-1.186613524036634004e+00	7.538888921387959519e-01
1.346888150192107059e+00	-4.143613566180201602e+00	5.584744102286395950e+00	1.275611339658709875e-01	6.481040288958289652e-01	-4.336158773654070209e-01
1.418190579536718010e+00	-6.460632340164310428e+00	-3.668554189014002986e+00	1.537973868568510039e+00	4.982543783608699983e-01	-1.009194336863824981e+00
4.186255162896450055e-01	-1.298038538312304979e+00	1.078917819069250106e+00	6.007150887204579792e-01	-1.025270698846816986e+00	1.224841491518130043e+00
-1.683109096424769913e+00	-1.170133200415500035e-01	-1.658266047329391091e+00	-3.353425995046749986e+00	8.624095074112919646e-01	-8.832074189741679904e-01
-8.844445248673930005e-01	-4.573880854087090109e-01	-1.610343816145767937e+00	2.113456441492778115e+00	1.765160029263451058e+00	-9.235154239556020439e-01
-1.557808068402498769e+01	1.125287538274724053e+00	7.301515407519480583e+00	-1.283722199401539921e-01	-5.497247308364769935e-01	1.517518027641800993e+00
-9.902200286369362559e+00	6.400258390340860082e+00	1.537136938308795386e+01	2.727066424348180140e-01	5.794733882738519748e-01	2.335274767580899913e-01
-6.144091391395829493e-01	1.405159681546318984e+00	3.429270578432571881e+00	-1.587107565658600894e+00	1.342085579511179905e+00	-1.933945710862077894e+00
-4.031508188640913204e+00	-3.202564110701907829e+00	1.866870830641736090e+00	1.670797136803408023e+00	-8.960244259170310199e-01	-2.145685177581163838e+00
1.728619314184447919e+00	-5.231849285692560247e-01	9.440410445164729714e-01	1.338759934427681930e+00	1.230344172335533948e+00	-1.957302751369472071e+00
3.467503620223185923e+00	-1.642415570237920064e-01	3.790780260018999925e-03	-6.765428942668579859e-01	-2.946726556224900095e-01	1.400303559241057982e+00
8.671995722876100210e-01	1.409120085958535995e+00	4.041937141459949756e-01	-1.381424053782223993e+00	1.225653567564059937e-01	1.795555304573061894e+00
1.283917237074188034e+00	1.747123050698123015e+00	1.026018424943504037e+00	1.003305705813011928e+00	7.357241208784100206e-02	3.895987870518060059e-01
9.426500528619299879e-02	-1.578974139074122096e+00	-6.809088883006140236e-01	2.017615002261239909e-01	-3.566075833095331049e+00	-3.254394139469060088e-01
2.042456370959918832e+00	2.711943655770610917e+00	-2.971590503482473000e+00	-1.161442170808494101e+00	-4.400152667630399805e-02	3.388816567057885809e+00
1.106895252505889049e+00	3.035240654869475918e+00	8.103249372884180346e-01	-5.510101047291550147e-01	-9.180746219708719735e-01	-1.794194544293770122e-01
-1.389813527868374088e+00	1.606712804910820080e-01	7.444998421838200375e-02	2.512657481140919025e+00	7.617606338500699792e-01	-2.992042365904013845e+00
2.978767186016280100e-01	4.980380003456068572e+00	-4.023409466183667682e+00	7.618748007854800330e-02	-1.389812632332513065e+00	-1.288955329241260994e+00
7.713973242193016944e+00	7.907576631478569595e+00	-3.179304367257849151e+00	1.700035705199390013e-01	1.433235053779541968e+00	-9.188462966369899398e-02
1.998239102989322058e+00	-3.575925522470500134e-02	-9.874707405227960422e-01	1.127638748308906980e+00	8.178428226010919788e-01	-1.807500031661420925e+00
4.770681330870708337e+00	4.814068132930826138e+00	-2.454767781153949890e+00	1.313025509742153929e+00	4.563715764049319779e-01	-7.135042518625399621e-01
9.771220126344599965e-02	2.073015006027580043e+00	-4.215784225465949997e-01	1.299447678692656094e+00	2.877425494356989910e-01	2.066904781746758957e+00
-2.373131365253663194e+00	9.694761712159486677e+00	2.881164329233596888e+00	-1.079000226361702008e+00	8.271637754063020376e-01	8.389913479099949667e-01
-1.241612345983739985e-01	2.393912236134609017e+00	1.082060504381892052e+00	-7.350489693310260364e-01	-1.628936770872470019e+00	1.862382242114013930e+00
6.886022987160571596e+00	1.633603106192160981e+00	2.464525719371502888e+00	-2.640245813355900084e-02	6.729604596304079589e-01	1.374431521227994057e+00
-1.869782832695270069e-01	7.500852869714880189e-01	-2.531906750666950146e-01	1.666414707253679017e+00	-5.763974901117959737e-01	-3.549842223296030275e-01
-6.407863903378430592e+00	4.995005876710250092e-01	-2.722068812473814159e+00	-1.296999650305366902e+00	-1.269500839449603014e+00	7.426316011156840480e-01
-2.872635187059616957e+00	-3.778679726728599864e-01	4.133412286029640170e-01	9.323060415658750433e-01	3.598613632264450191e-01	2.284601094748910100e-01
9.478606364307929910e-01	2.072580828087610127e-01	-4.717819488065410072e-01	-3.744526892996160039e-01	9.989560281946620046e-01	2.885293694548488830e+00
-4.027591420792446364e+00	2.518423556576039890e-01	-1.363514409903167968e+00	2.300093463950630135e-01	4.127347613127629877e-01	3.788528622412249969e-01
4.757203537784100017e-02	3.561408936583180918e+00	-1.333427970954260133e-01	-3.005193796533079942e-01	2.336121424114308898e+00	9.916626402106869520e-01
-1.499480183379384934e+00	-1.102560231096515020e+00	-1.192883239209411084e+00	-6.373287788431919454e-01	-3.980886313446381219e+00	-1.056099807477647090e+00
2.849324897201487961e+00	-1.775164731199154966e+00	2.383706299797022865e+00	-2.540251698350838083e+00	-7.391900645327379449e-01	-5.154712593168130352e-01
2.450717287827738122e+00	3.995480382864835089e+00	2.085026716696479987e+00	-1.040371891124050041e+00	-9.190659856522000182e-02	-7.391014438440729473e-01
-8.229580466348895840e+00	1.185309992309923821e+01	4.154764937866053387e+00	2.680092610082420168e-01	1.958292386646270089e-01	-8.046377969821210119e-01
-1.730121594829028053e+00	-7.030981622977520162e-01	4.448330460573490241e-01	-1.681161882060772106e+00	-1.917615542941327078e+00	2.874329364909999907e-02
-1.761906027006175934e+00	-1.688688994613777972e+00	-1.676436585596404072e+00	1.731489809012030090e+00	3.689794774163490110e-01	9.895382193050580311e-01
-1.644293221331998067e+00	-4.794410936787832256e+00	1.066129837728336582e+01	6.327207975930509987e-01	1.461064737063141106e+00	-8.458900167758930388e-01
-2.491220334437760087e-01	-2.767856756969490073e-01	-1.626248708594429049e+00	-4.411873727267390244e-01	-5.121890804971269695e-01	-2.207777562176863828e+00
-3.800631321969429877e-01	8.605726030992050246e-01	-2.503464468181629154e+00	-4.351440925733520149e-01	2.173922417142403862e+00	1.115945090753388991e+00
-2.224467144643745176e+00	2.962332603473524006e+00	-3.664404957898477200e+00	-1.382234308421369962e+00	1.922751637570641936e+00	1.467311257367109878e-01
1.095732546338108016e+00	-8.317241874768269705e-01	3.310300280201964984e+00	-1.272833540015829934e+00	-8.991104140814309975e-01	1.414324099928873979e+00
-9.230763881885879485e-01	-7.631866574770509448e-01	3.001210590170920178e-01	-3.772489627020898073e+00	3.690552917565559921e-01	1.902934687441647066e+00
8.093062111456069685e-01	-1.194778949347645991e+01	6.072157232610869704e-01	2.354775878750370033e-01	3.725824487355650083e-01	1.379145862160451985e+00
2.047270245450881987e+00	-1.227893162724259940e-01	2.027356206955420959e+00	9.738277441471190343e-01	9.097701176610080154e-01	2.931341563876099787e-01
-3.587741200488909765e-01	-3.566424098724137792e+00	-4.406788339000859978e-01	6.956652089004979889e-01	-5.711639830180910149e-01	-1.380778592496618051e+00
-3.461436770358820025e-01	1.331081730240891936e+00	1.007324331350506919e+00	-1.798572937975156050e+00	-1.137167839578256068e+00	-1.946264175232419902e+00
-7.146033860247100189e-02	2.953455026445430120e-01	-3.291876467006670248e-01	-1.380547080704837892e+00	4.291897008130359792e-01	2.964756856281332897e+00
-6.647997921211700190e-01	-1.419596434690886033e+00	2.133600040336386172e+00	1.419812533036594049e+00	-1.924347454369609967e+00	2.517757442123487177e+00
2.298616585293904890e+00	2.030848398112459208e+00	-1.669245071784000028e-02	-3.365915459007962074e+00	-3.015025545853819988e-01	9.392532705472129706e-01
1.354644255737939895e+00	-1.490189229096565038e+00	-1.158852479739334917e+00	-3.017108960362822945e+00	-8.306706122151820137e-01	1.538322385072167009e+00
6.794502848248172633e+00	-9.689541128655569935e-01	-8.638438224402590349e-01	8.114920579918309951e-01	-7.385361174048390431e-01	-3.523369002950300088e-01
-7.627547961223022810e+00	-1.152354020170254323e+01	-3.779063554584434215e+00	3.672152418840919919e-01	-4.366628957334660055e-01	8.259231702070519709e-01
4.902638086399785600e+00	-1.020388834302923042e+00	2.968819501353026968e+00	-3.647249037960970108e-01	1.838390977909510060e-01	1.688006139881941925e+00
-2.001201284349653164e+00	-1.244680965285781982e+00	-4.477365888851119746e-01	-1.449412470076818060e+00	2.168429511607190996e+00	-1.319792136506436009e+00
-2.046820821590824124e+00	-2.729957572268920107e-01	-2.431103065559669929e-01	1.601718936428736972e+00	2.564051330630972902e+00	4.565543073390430084e-01
4.286065165311320202e-01	-1.670860594713039937e+00	-4.539735472318789933e-01	1.189847998026051901e+00	2.260187583193498995e+00	-1.866418482079350016e-01
2.951301192648089766e-01	-1.156736982286288073e+00	-4.621643460604400039e-02	1.891772267328521995e+00	-1.004648345800581932e+00	-1.485641861850838019e+00
-1.007769145690136092e+00	1.584602927460716071e+00	-1.335071304208564902e+00	-1.896147049997930045e+00	1.263574207428260987e+00	7.698387741838430554e-01
-4.221709044304889913e-01	-2.629212673923837063e+00	-4.856979610031237904e+00	-2.062740063217681996e+00	7.737876971158259565e-01	1.806015817268717072e+00
3.231688125268144862e+00	-4.635555644108100282e+00	-2.835646629368615113e+00	-9.384756681006499734e-01	-8.593310302227340491e-01	7.014042519131009623e-01
1.875254422352246042e+00	3.632682868221919770e-01	2.155228028011089980e-01	-2.538244263874380180e-01	1.255705963362941047e+00	-1.452729372062717017e+00
3.553949684108893781e+00	-3.288476408450364818e+00	1.582588741184199899e+00	2.477225458541350012e-01	9.619224922734999350e-02	3.292377990405569999e-01
-3.535789632501344038e+00	-1.051035867982651917e+00	4.161608543097989887e-01	1.932289668482622957e+00	-6.285402616416779775e-01	9.657288872527459711e-01
3.126352990870919779e-01	1.444041191769702026e+00	-2.365359590782587951e+00	-2.240397931223021999e+00	-3.034360697311944133e+00	-3.468525577433669849e-01
-5.118819100182606441e+00	-2.435467554933036904e+00	-9.391585409890680358e-01	3.520797472633490077e-01	7.154012649417720304e-01	-6.887393462509540099e-01
1.961577487930441954e+00	-1.567123267735486936e+00	7.825317829465580077e-01	1.830806347289156033e+00	8.913989364292419504e-01	-4.995273197327920189e-01
8.904842627331169824e-01	-3.054681162573989806e+00	-1.563222439134988928e+00	8.050208565626409962e-01	-4.276644760250830068e-01	3.299043007113380277e-01
-1.477401496844109874e-01	-3.382185000347567971e+00	6.204355135192489712e-01	-3.543300892045594175e+00	4.640762369315539759e-01	-9.145480246214120479e-01
-1.216440452066807065e+00	-7.799659378716310432e-01	-1.099424337940877905e+00	-2.203960494989999908e-01	2.375962699529944988e+00	1.108445743987283016e+00
-1.983637635716744008e+00	-1.743904229822310081e-01	-5.776916844712179921e-01	-1.952480153669923890e+00	-2.609171248249768205e+00	2.089735455979750134e-01
-4.335730593769079877e-01	-4.513431562097109939e-01	2.472155606843930986e+00	2.514227278688423883e+00	9.649598348525000036e-02	-2.162481999785700992e+00
2.877224802741900955e+00	-1.581222058499921035e+00	-1.310353079203780968e+00	3.058554859776599910e-01	-1.897506504681021999e+00	5.059786295613809548e-01
7.312275259674489991e-01	1.688788032794930061e-01	-1.222819296461455929e+00	1.978810208358033895e+00	-1.111210328675175996e+00	2.133808849399533081e+00
1.289420088072557036e+00	7.400518144775779517e-01	-1.559164988653000128e-01	-2.761666737227550961e+00	1.588539719601141043e+00	-9.555155111947779556e-01
1.252216078594750925e+00	2.077507927331521120e+00	-2.822431119406268785e+00	2.552735204656930157e-01	-1.140307516333469995e-01	-1.369331127361159972e-01
-2.970149185165760208e-01	1.873653032992182110e+00	4.651413489034719739e-01	1.760012311618103009e+00	8.960153633216070279e-01	8.710781003183699911e-02
-2.778461428256392196e+00	-2.253471650515967095e+00	1.017571551287804077e+00	-2.629484876484970979e+00	2.248229934463610025e-01	3.109812697983274088e+00
-1.780404398299501034e+00	-1.509628469980200081e-02	-7.996006609997999975e-03	4.822017920128909840e-01	7.360296356018269925e-01	-2.392981345685780137e-01
-5.501677315036618054e+00	-1.384983738107006035e+00	-6.646871417252767422e+00	-4.391086244516260173e-01	-2.103230828073270053e-01	2.951531422265740168e-01
-6.481831414396046043e+00	9.246058489656483914e+00	3.118550101751604853e+00	6.327977208590039870e-01	-7.932664552972200356e-02	4.614017691220700240e-02
-8.985196500388440422e-01	3.225957245695409981e-01	1.423627541386340012e-01	4.182498343940462604e+00	-1.395846281614490092e-01	-1.922363305000500011e+00
-1.279814272312346901e+00	6.694211109436459806e-01	-5.756051046116360537e-01	-1.092569315717144995e+00	5.254314590735039703e-01	6.045719952433250555e-01
