0.010000 	 -nan 	 -nan	-nan
0.940000 	 0.000000 	 1.045832	1.045832
0.950000 	 0.000000 	 1.054999	1.054999
0.960000 	 0.000000 	 1.064108	1.064108
0.970000 	 0.000000 	 1.073161	1.073161
0.980000 	 0.000000 	 1.082156	1.082156
0.990000 	 0.000000 	 1.091094	1.091094
1.000000 	 0.000000 	 1.099974	1.099974
1.010000 	 0.000000 	 1.108797	1.108797
1.020000 	 0.000000 	 1.117562	1.117562
1.030000 	 0.000000 	 1.126269	1.126269
1.040000 	 0.000000 	 1.134919	1.134919
1.050000 	 0.000000 	 1.143510	1.143510
1.060000 	 0.000000 	 1.152043	1.152043
1.070000 	 0.000000 	 1.160518	1.160518
1.080000 	 0.000000 	 1.168934	1.168934
1.090000 	 0.000000 	 1.177293	1.177293
1.100000 	 0.000000 	 1.185593	1.185593
1.110000 	 0.000000 	 1.193835	1.193835
1.120000 	 0.000000 	 1.202018	1.202018
1.130000 	 0.000000 	 1.210143	1.210143
1.140000 	 0.000000 	 1.218209	1.218209
1.150000 	 0.000000 	 1.226218	1.226218
1.160000 	 0.000000 	 1.234167	1.234167
1.170000 	 0.000000 	 1.242058	1.242058
1.180000 	 0.000000 	 1.249891	1.249891
1.190000 	 0.000000 	 1.257666	1.257666
1.200000 	 0.000000 	 1.265382	1.265382
1.210000 	 0.000000 	 1.273040	1.273040
1.220000 	 0.000000 	 1.280640	1.280640
1.230000 	 0.000000 	 1.288182	1.288182
1.240000 	 0.000000 	 1.295665	1.295665
1.250000 	 0.000000 	 1.303091	1.303091
1.260000 	 0.000000 	 1.310458	1.310458
1.270000 	 0.000000 	 1.317768	1.317768
1.280000 	 0.000000 	 1.325020	1.325020
1.290000 	 0.000000 	 1.332214	1.332214
1.300000 	 0.000000 	 1.339350	1.339350
1.310000 	 0.000000 	 1.346429	1.346429
1.320000 	 0.000000 	 1.353451	1.353451
1.330000 	 0.000000 	 1.360416	1.360416
1.340000 	 0.000000 	 1.367323	1.367323
1.350000 	 0.000000 	 1.374174	1.374174
1.360000 	 0.000000 	 1.380967	1.380967
1.370000 	 0.000000 	 1.387704	1.387704
1.380000 	 0.000000 	 1.394384	1.394384
1.390000 	 0.000000 	 1.401008	1.401008
1.400000 	 0.000000 	 1.407576	1.407576
1.410000 	 0.000000 	 1.414088	1.414088
1.420000 	 0.000000 	 1.420543	1.420543
1.430000 	 0.000000 	 1.426943	1.426943
1.440000 	 0.000000 	 1.433287	1.433287
1.450000 	 0.000000 	 1.439576	1.439576
1.460000 	 0.000000 	 1.445810	1.445810
1.470000 	 0.000000 	 1.451989	1.451989
1.480000 	 0.000000 	 1.458113	1.458113
1.490000 	 0.000000 	 1.464182	1.464182
1.500000 	 0.000000 	 1.470197	1.470197
1.510000 	 0.000000 	 1.476157	1.476157
1.520000 	 0.000000 	 1.482064	1.482064
1.530000 	 0.000000 	 1.487917	1.487917
1.540000 	 0.000000 	 1.493716	1.493716
1.550000 	 0.000000 	 1.499462	1.499462
1.560000 	 0.000000 	 1.505155	1.505155
1.570000 	 0.000000 	 1.510794	1.510794
1.580000 	 0.000000 	 1.516381	1.516381
1.590000 	 0.000000 	 1.521916	1.521916
1.600000 	 0.000000 	 1.527398	1.527398
1.610000 	 0.000000 	 1.532829	1.532829
1.620000 	 0.000000 	 1.538208	1.538208
1.630000 	 0.000000 	 1.543535	1.543535
1.640000 	 0.000000 	 1.548811	1.548811
1.650000 	 0.000000 	 1.554035	1.554035
1.660000 	 0.000000 	 1.559209	1.559209
1.670000 	 0.000000 	 1.564333	1.564333
1.680000 	 0.000000 	 1.569406	1.569406
1.690000 	 0.000000 	 1.574430	1.574430
1.700000 	 0.000000 	 1.579403	1.579403
1.710000 	 0.000000 	 1.584327	1.584327
1.720000 	 0.000000 	 1.589202	1.589202
1.730000 	 0.000000 	 1.594028	1.594028
1.740000 	 0.000000 	 1.598805	1.598805
1.750000 	 0.000000 	 1.603534	1.603534
1.760000 	 0.000000 	 1.608214	1.608214
1.770000 	 0.000000 	 1.612847	1.612847
1.780000 	 0.000000 	 1.617432	1.617432
1.790000 	 0.000000 	 1.621970	1.621970
1.800000 	 0.000000 	 1.626460	1.626460
1.810000 	 0.000000 	 1.630904	1.630904
1.820000 	 0.000000 	 1.635302	1.635302
1.830000 	 0.000000 	 1.639653	1.639653
1.840000 	 0.000000 	 1.643958	1.643958
1.850000 	 0.000000 	 1.648217	1.648217
1.860000 	 0.000000 	 1.652431	1.652431
1.870000 	 0.000000 	 1.656600	1.656600
1.880000 	 0.000000 	 1.660724	1.660724
1.890000 	 0.000000 	 1.664803	1.664803
1.900000 	 0.000000 	 1.668838	1.668838
1.910000 	 0.000000 	 1.672829	1.672829
1.920000 	 0.000000 	 1.676776	1.676776
1.930000 	 0.000000 	 1.680680	1.680680
1.940000 	 0.000000 	 1.684541	1.684541
1.950000 	 0.000000 	 1.688359	1.688359
1.960000 	 0.000000 	 1.692134	1.692134
1.970000 	 0.000000 	 1.695867	1.695867
1.980000 	 0.000000 	 1.699557	1.699557
1.990000 	 0.000000 	 1.703206	1.703206
2.000000 	 0.000000 	 1.706814	1.706814
2.010000 	 0.000000 	 1.710380	1.710380
2.020000 	 0.000000 	 1.713906	1.713906
2.030000 	 0.000000 	 1.717391	1.717391
2.040000 	 0.000000 	 1.720835	1.720835
2.050000 	 0.000000 	 1.724240	1.724240
2.060000 	 0.000000 	 1.727605	1.727605
2.070000 	 0.000000 	 1.730930	1.730930
2.080000 	 0.000000 	 1.734216	1.734216
2.090000 	 0.000000 	 1.737463	1.737463
2.100000 	 0.000000 	 1.740671	1.740671
2.110000 	 0.000000 	 1.743842	1.743842
2.120000 	 0.000000 	 1.746974	1.746974
2.130000 	 0.000000 	 1.750068	1.750068
2.140000 	 0.000000 	 1.753124	1.753124
2.150000 	 0.000000 	 1.756144	1.756144
2.160000 	 0.000000 	 1.759126	1.759126
2.170000 	 0.000000 	 1.762072	1.762072
2.180000 	 0.000000 	 1.764981	1.764981
2.190000 	 0.000000 	 1.767855	1.767855
2.200000 	 0.000000 	 1.770692	1.770692
2.210000 	 0.000000 	 1.773494	1.773494
2.220000 	 0.000000 	 1.776260	1.776260
2.230000 	 0.000000 	 1.778991	1.778991
2.240000 	 0.000000 	 1.781688	1.781688
2.250000 	 0.000000 	 1.784350	1.784350
2.260000 	 0.000000 	 1.786978	1.786978
2.270000 	 0.000000 	 1.789572	1.789572
2.280000 	 0.000000 	 1.792132	1.792132
2.290000 	 0.000000 	 1.794659	1.794659
2.300000 	 0.000000 	 1.797152	1.797152
2.310000 	 0.000000 	 1.799613	1.799613
2.320000 	 0.000000 	 1.802041	1.802041
2.330000 	 0.000000 	 1.804437	1.804437
2.340000 	 0.000000 	 1.806800	1.806800
2.350000 	 0.000000 	 1.809132	1.809132
2.360000 	 0.000000 	 1.811432	1.811432
2.370000 	 0.000000 	 1.813700	1.813700
2.380000 	 0.000000 	 1.815938	1.815938
2.390000 	 0.000000 	 1.818145	1.818145
2.400000 	 0.000000 	 1.820321	1.820321
2.410000 	 0.000000 	 1.822467	1.822467
2.420000 	 0.000000 	 1.824582	1.824582
2.430000 	 0.000000 	 1.826668	1.826668
2.440000 	 0.000000 	 1.828725	1.828725
2.450000 	 0.000000 	 1.830752	1.830752
2.460000 	 0.000000 	 1.832750	1.832750
2.470000 	 0.000000 	 1.834719	1.834719
2.480000 	 0.000000 	 1.836659	1.836659
2.490000 	 0.000000 	 1.838572	1.838572
2.500000 	 0.000000 	 1.840456	1.840456
2.510000 	 0.000000 	 1.842312	1.842312
2.520000 	 0.000000 	 1.844140	1.844140
2.530000 	 0.000000 	 1.845941	1.845941
2.540000 	 0.000000 	 1.847715	1.847715
2.550000 	 0.000000 	 1.849462	1.849462
2.560000 	 0.000000 	 1.851183	1.851183
2.570000 	 0.000000 	 1.852877	1.852877
2.580000 	 0.000000 	 1.854544	1.854544
2.590000 	 0.000000 	 1.856186	1.856186
2.600000 	 0.000000 	 1.857802	1.857802
2.610000 	 0.000000 	 1.859392	1.859392
2.620000 	 0.000000 	 1.860957	1.860957
2.630000 	 0.000000 	 1.862497	1.862497
2.640000 	 0.000000 	 1.864012	1.864012
2.650000 	 0.000000 	 1.865502	1.865502
2.660000 	 0.000000 	 1.866968	1.866968
2.670000 	 0.000000 	 1.868410	1.868410
2.680000 	 0.000000 	 1.869828	1.869828
2.690000 	 0.000000 	 1.871222	1.871222
2.700000 	 0.000000 	 1.872592	1.872592
2.710000 	 0.000000 	 1.873939	1.873939
2.720000 	 0.000000 	 1.875262	1.875262
2.730000 	 0.000000 	 1.876563	1.876563
2.740000 	 0.000000 	 1.877841	1.877841
2.750000 	 0.000000 	 1.879097	1.879097
2.760000 	 0.000000 	 1.880330	1.880330
2.770000 	 0.000000 	 1.881541	1.881541
2.780000 	 0.000000 	 1.882730	1.882730
2.790000 	 0.000000 	 1.883898	1.883898
2.800000 	 0.000000 	 1.885044	1.885044
2.810000 	 0.000000 	 1.886168	1.886168
2.820000 	 0.000000 	 1.887272	1.887272
2.830000 	 0.000000 	 1.888354	1.888354
2.840000 	 0.000000 	 1.889416	1.889416
2.850000 	 0.000000 	 1.890457	1.890457
2.860000 	 0.000000 	 1.891478	1.891478
2.870000 	 0.000000 	 1.892478	1.892478
2.880000 	 0.000000 	 1.893459	1.893459
2.890000 	 0.000000 	 1.894420	1.894420
2.900000 	 0.000000 	 1.895361	1.895361
2.910000 	 0.000000 	 1.896283	1.896283
2.920000 	 0.000000 	 1.897186	1.897186
2.930000 	 0.000000 	 1.898069	1.898069
2.940000 	 0.000000 	 1.898934	1.898934
2.950000 	 0.000000 	 1.899779	1.899779
2.960000 	 0.000000 	 1.900607	1.900607
2.970000 	 0.000000 	 1.901416	1.901416
2.980000 	 0.000000 	 1.902207	1.902207
2.990000 	 0.000000 	 1.902979	1.902979
3.000000 	 0.000000 	 1.903734	1.903734
3.010000 	 0.000000 	 1.904472	1.904472
3.020000 	 0.000000 	 1.905191	1.905191
3.030000 	 0.000000 	 1.905894	1.905894
3.040000 	 0.000000 	 1.906579	1.906579
3.050000 	 0.000000 	 1.907247	1.907247
3.060000 	 0.000000 	 1.907899	1.907899
3.070000 	 0.000000 	 1.908533	1.908533
3.080000 	 0.000000 	 1.909152	1.909152
3.090000 	 0.000000 	 1.909753	1.909753
3.100000 	 0.000000 	 1.910339	1.910339
3.110000 	 0.000000 	 1.910909	1.910909
3.120000 	 0.000000 	 1.911462	1.911462
3.130000 	 0.000000 	 1.912000	1.912000
3.140000 	 0.000000 	 1.912523	1.912523
3.150000 	 0.000000 	 1.913030	1.913030
3.160000 	 0.000000 	 1.913521	1.913521
3.170000 	 0.000000 	 1.913998	1.913998
3.180000 	 0.000000 	 1.914459	1.914459
3.190000 	 0.000000 	 1.914906	1.914906
3.200000 	 0.000000 	 1.915338	1.915338
3.210000 	 0.000000 	 1.915756	1.915756
3.220000 	 0.000000 	 1.916159	1.916159
3.230000 	 0.000000 	 1.916547	1.916547
3.240000 	 0.000000 	 1.916922	1.916922
3.250000 	 0.000000 	 1.917283	1.917283
3.260000 	 0.000000 	 1.917630	1.917630
3.270000 	 0.000000 	 1.917963	1.917963
3.280000 	 0.000000 	 1.918282	1.918282
3.290000 	 0.000000 	 1.918589	1.918589
3.300000 	 0.000000 	 1.918881	1.918881
3.310000 	 0.000000 	 1.919161	1.919161
3.320000 	 0.000000 	 1.919428	1.919428
3.330000 	 0.000000 	 1.919682	1.919682
3.340000 	 0.000000 	 1.919922	1.919922
3.350000 	 0.000000 	 1.920151	1.920151
3.360000 	 0.000000 	 1.920367	1.920367
3.370000 	 0.000000 	 1.920570	1.920570
3.380000 	 0.000000 	 1.920761	1.920761
3.390000 	 0.000000 	 1.920940	1.920940
3.400000 	 0.000000 	 1.921107	1.921107
3.410000 	 0.000000 	 1.921262	1.921262
3.420000 	 0.000000 	 1.921405	1.921405
3.430000 	 0.000000 	 1.921537	1.921537
3.440000 	 0.000000 	 1.921657	1.921657
3.450000 	 0.000000 	 1.921766	1.921766
3.460000 	 0.000000 	 1.921863	1.921863
3.470000 	 0.000000 	 1.921949	1.921949
3.480000 	 0.000000 	 1.922024	1.922024
3.490000 	 0.000000 	 1.922088	1.922088
3.500000 	 0.000000 	 1.922141	1.922141
3.510000 	 0.000000 	 1.922184	1.922184
3.520000 	 0.000000 	 1.922215	1.922215
3.530000 	 0.000000 	 1.922237	1.922237
3.540000 	 0.000000 	 1.922248	1.922248
3.550000 	 0.000000 	 1.922248	1.922248
3.560000 	 0.000000 	 1.922238	1.922238
3.570000 	 0.000000 	 1.922219	1.922219
3.580000 	 0.000000 	 1.922189	1.922189
3.590000 	 0.000000 	 1.922149	1.922149
3.600000 	 0.000000 	 1.922100	1.922100
3.610000 	 0.000000 	 1.922041	1.922041
3.620000 	 0.000000 	 1.921972	1.921972
3.630000 	 0.000000 	 1.921894	1.921894
3.640000 	 0.000000 	 1.921806	1.921806
3.650000 	 0.000000 	 1.921709	1.921709
3.660000 	 0.000000 	 1.921603	1.921603
3.670000 	 0.000000 	 1.921488	1.921488
3.680000 	 0.000000 	 1.921364	1.921364
3.690000 	 0.000000 	 1.921231	1.921231
3.700000 	 0.000000 	 1.921089	1.921089
3.710000 	 0.000000 	 1.920939	1.920939
3.720000 	 0.000000 	 1.920779	1.920779
3.730000 	 0.000000 	 1.920612	1.920612
3.740000 	 0.000000 	 1.920435	1.920435
3.750000 	 0.000000 	 1.920251	1.920251
3.760000 	 0.000000 	 1.920058	1.920058
3.770000 	 0.000000 	 1.919857	1.919857
3.780000 	 0.000000 	 1.919648	1.919648
3.790000 	 0.000000 	 1.919431	1.919431
3.800000 	 0.000000 	 1.919206	1.919206
3.810000 	 0.000000 	 1.918973	1.918973
3.820000 	 0.000000 	 1.918732	1.918732
3.830000 	 0.000000 	 1.918484	1.918484
3.840000 	 0.000000 	 1.918228	1.918228
3.850000 	 0.000000 	 1.917965	1.917965
3.860000 	 0.000000 	 1.917694	1.917694
3.870000 	 0.000000 	 1.917416	1.917416
3.880000 	 0.000000 	 1.917130	1.917130
3.890000 	 0.000000 	 1.916838	1.916838
3.900000 	 0.000000 	 1.916538	1.916538
3.910000 	 0.000000 	 1.916231	1.916231
3.920000 	 0.000000 	 1.915918	1.915918
3.930000 	 0.000000 	 1.915597	1.915597
3.940000 	 0.000000 	 1.915270	1.915270
3.950000 	 0.000000 	 1.914936	1.914936
3.960000 	 0.000000 	 1.914595	1.914595
3.970000 	 0.000000 	 1.914247	1.914247
3.980000 	 0.000000 	 1.913894	1.913894
3.990000 	 0.000000 	 1.913533	1.913533
4.000000 	 0.000000 	 1.913167	1.913167
4.010000 	 0.000000 	 1.912794	1.912794
4.020000 	 0.000000 	 1.912414	1.912414
4.030000 	 0.000000 	 1.912029	1.912029
4.040000 	 0.000000 	 1.911637	1.911637
4.050000 	 0.000000 	 1.911240	1.911240
4.060000 	 0.000000 	 1.910837	1.910837
4.070000 	 0.000000 	 1.910427	1.910427
4.080000 	 0.000000 	 1.910012	1.910012
4.090000 	 0.000000 	 1.909591	1.909591
4.100000 	 0.000000 	 1.909164	1.909164
4.110000 	 0.000000 	 1.908732	1.908732
4.120000 	 0.000000 	 1.908294	1.908294
4.130000 	 0.000000 	 1.907851	1.907851
4.140000 	 0.000000 	 1.907402	1.907402
4.150000 	 0.000000 	 1.906948	1.906948
4.160000 	 0.000000 	 1.906489	1.906489
4.170000 	 0.000000 	 1.906024	1.906024
4.180000 	 0.000000 	 1.905554	1.905554
4.190000 	 0.000000 	 1.905079	1.905079
4.200000 	 0.000000 	 1.904599	1.904599
4.210000 	 0.000000 	 1.904113	1.904113
4.220000 	 0.000000 	 1.903623	1.903623
4.230000 	 0.000000 	 1.903128	1.903128
4.240000 	 0.000000 	 1.902628	1.902628
4.250000 	 0.000000 	 1.902123	1.902123
4.260000 	 0.000000 	 1.901614	1.901614
4.270000 	 0.000000 	 1.901100	1.901100
4.280000 	 0.000000 	 1.900581	1.900581
4.290000 	 0.000000 	 1.900057	1.900057
4.300000 	 0.000000 	 1.899530	1.899530
4.310000 	 0.000000 	 1.898997	1.898997
4.320000 	 0.000000 	 1.898460	1.898460
4.330000 	 0.000000 	 1.897919	1.897919
4.340000 	 0.000000 	 1.897374	1.897374
4.350000 	 0.000000 	 1.896824	1.896824
4.360000 	 0.000000 	 1.896270	1.896270
4.370000 	 0.000000 	 1.895712	1.895712
4.380000 	 0.000000 	 1.895149	1.895149
4.390000 	 0.000000 	 1.894583	1.894583
4.400000 	 0.000000 	 1.894012	1.894012
4.410000 	 0.000000 	 1.893438	1.893438
4.420000 	 0.000000 	 1.892860	1.892860
4.430000 	 0.000000 	 1.892278	1.892278
4.440000 	 0.000000 	 1.891692	1.891692
4.450000 	 0.000000 	 1.891102	1.891102
4.460000 	 0.000000 	 1.890508	1.890508
4.470000 	 0.000000 	 1.889911	1.889911
4.480000 	 0.000000 	 1.889310	1.889310
4.490000 	 0.000000 	 1.888706	1.888706
4.500000 	 0.000000 	 1.888098	1.888098
4.510000 	 0.000000 	 1.887486	1.887486
4.520000 	 0.000000 	 1.886871	1.886871
4.530000 	 0.000000 	 1.886252	1.886252
4.540000 	 0.000000 	 1.885630	1.885630
4.550000 	 0.000000 	 1.885005	1.885005
4.560000 	 0.000000 	 1.884377	1.884377
4.570000 	 0.000000 	 1.883745	1.883745
4.580000 	 0.000000 	 1.883110	1.883110
4.590000 	 0.000000 	 1.882472	1.882472
4.600000 	 0.000000 	 1.881830	1.881830
4.610000 	 0.000000 	 1.881186	1.881186
4.620000 	 0.000000 	 1.880538	1.880538
4.630000 	 0.000000 	 1.879888	1.879888
4.640000 	 0.000000 	 1.879234	1.879234
4.650000 	 0.000000 	 1.878577	1.878577
4.660000 	 0.000000 	 1.877918	1.877918
4.670000 	 0.000000 	 1.877256	1.877256
4.680000 	 0.000000 	 1.876591	1.876591
4.690000 	 0.000000 	 1.875923	1.875923
4.700000 	 0.000000 	 1.875252	1.875252
4.710000 	 0.000000 	 1.874578	1.874578
4.720000 	 0.000000 	 1.873902	1.873902
4.730000 	 0.000000 	 1.873223	1.873223
4.740000 	 0.000000 	 1.872542	1.872542
4.750000 	 0.000000 	 1.871858	1.871858
4.760000 	 0.000000 	 1.871171	1.871171
4.770000 	 0.000000 	 1.870482	1.870482
4.780000 	 0.000000 	 1.869790	1.869790
4.790000 	 0.000000 	 1.869096	1.869096
4.800000 	 0.000000 	 1.868400	1.868400
4.810000 	 0.000000 	 1.867701	1.867701
4.820000 	 0.000000 	 1.867000	1.867000
4.830000 	 0.000000 	 1.866296	1.866296
4.840000 	 0.000000 	 1.865590	1.865590
4.850000 	 0.000000 	 1.864882	1.864882
4.860000 	 0.000000 	 1.864172	1.864172
4.870000 	 0.000000 	 1.863459	1.863459
4.880000 	 0.000000 	 1.862744	1.862744
4.890000 	 0.000000 	 1.862027	1.862027
4.900000 	 0.000000 	 1.861308	1.861308
4.910000 	 0.000000 	 1.860587	1.860587
4.920000 	 0.000000 	 1.859864	1.859864
4.930000 	 0.000000 	 1.859139	1.859139
4.940000 	 0.000000 	 1.858412	1.858412
4.950000 	 0.000000 	 1.857682	1.857682
4.960000 	 0.000000 	 1.856951	1.856951
4.970000 	 0.000000 	 1.856218	1.856218
4.980000 	 0.000000 	 1.855483	1.855483
4.990000 	 0.000000 	 1.854747	1.854747
5.000000 	 0.000000 	 1.854008	1.854008
5.010000 	 0.000000 	 1.853267	1.853267
5.020000 	 0.000000 	 1.852525	1.852525
5.030000 	 0.000000 	 1.851781	1.851781
5.040000 	 0.000000 	 1.851036	1.851036
5.050000 	 0.000000 	 1.850288	1.850288
5.060000 	 0.000000 	 1.849539	1.849539
5.070000 	 0.000000 	 1.848789	1.848789
5.080000 	 0.000000 	 1.848036	1.848036
5.090000 	 0.000000 	 1.847282	1.847282
5.100000 	 0.000000 	 1.846527	1.846527
5.110000 	 0.000000 	 1.845770	1.845770
5.120000 	 0.000000 	 1.845011	1.845011
5.130000 	 0.000000 	 1.844251	1.844251
5.140000 	 0.000000 	 1.843490	1.843490
5.150000 	 0.000000 	 1.842726	1.842726
5.160000 	 0.000000 	 1.841962	1.841962
5.170000 	 0.000000 	 1.841196	1.841196
5.180000 	 0.000000 	 1.840429	1.840429
5.190000 	 0.000000 	 1.839660	1.839660
5.200000 	 0.000000 	 1.838890	1.838890
5.210000 	 0.000000 	 1.838119	1.838119
5.220000 	 0.000000 	 1.837346	1.837346
5.230000 	 0.000000 	 1.836572	1.836572
5.240000 	 0.000000 	 1.835797	1.835797
5.250000 	 0.000000 	 1.835021	1.835021
5.260000 	 0.000000 	 1.834243	1.834243
5.270000 	 0.000000 	 1.833465	1.833465
5.280000 	 0.000000 	 1.832685	1.832685
5.290000 	 0.000000 	 1.831904	1.831904
5.300000 	 0.000000 	 1.831121	1.831121
5.310000 	 0.000000 	 1.830338	1.830338
5.320000 	 0.000000 	 1.829553	1.829553
5.330000 	 0.000000 	 1.828768	1.828768
5.340000 	 0.000000 	 1.827981	1.827981
5.350000 	 0.000000 	 1.827194	1.827194
5.360000 	 0.000000 	 1.826405	1.826405
5.370000 	 0.000000 	 1.825615	1.825615
5.380000 	 0.000000 	 1.824825	1.824825
5.390000 	 0.000000 	 1.824033	1.824033
5.400000 	 0.000000 	 1.823241	1.823241
5.410000 	 0.000000 	 1.822447	1.822447
5.420000 	 0.000000 	 1.821653	1.821653
5.430000 	 0.000000 	 1.820857	1.820857
5.440000 	 0.000000 	 1.820061	1.820061
5.450000 	 0.000000 	 1.819264	1.819264
5.460000 	 0.000000 	 1.818466	1.818466
5.470000 	 0.000000 	 1.817668	1.817668
5.480000 	 0.000000 	 1.816868	1.816868
5.490000 	 0.000000 	 1.816068	1.816068
5.500000 	 0.000000 	 1.815267	1.815267
5.510000 	 0.000000 	 1.814465	1.814465
5.520000 	 0.000000 	 1.813663	1.813663
5.530000 	 0.000000 	 1.812859	1.812859
5.540000 	 0.000000 	 1.812056	1.812056
5.550000 	 0.000000 	 1.811251	1.811251
5.560000 	 0.000000 	 1.810446	1.810446
5.570000 	 0.000000 	 1.809640	1.809640
5.580000 	 0.000000 	 1.808833	1.808833
5.590000 	 0.000000 	 1.808026	1.808026
5.600000 	 0.000000 	 1.807218	1.807218
5.610000 	 0.000000 	 1.806409	1.806409
5.620000 	 0.000000 	 1.805600	1.805600
5.630000 	 0.000000 	 1.804791	1.804791
5.640000 	 0.000000 	 1.803980	1.803980
5.650000 	 0.000000 	 1.803170	1.803170
5.660000 	 0.000000 	 1.802358	1.802358
5.670000 	 0.000000 	 1.801546	1.801546
5.680000 	 0.000000 	 1.800734	1.800734
5.690000 	 0.000000 	 1.799921	1.799921
5.700000 	 0.000000 	 1.799108	1.799108
5.710000 	 0.000000 	 1.798294	1.798294
5.720000 	 0.000000 	 1.797480	1.797480
5.730000 	 0.000000 	 1.796665	1.796665
5.740000 	 0.000000 	 1.795850	1.795850
5.750000 	 0.000000 	 1.795035	1.795035
5.760000 	 0.000000 	 1.794219	1.794219
5.770000 	 0.000000 	 1.793403	1.793403
5.780000 	 0.000000 	 1.792586	1.792586
5.790000 	 0.000000 	 1.791769	1.791769
5.800000 	 0.000000 	 1.790952	1.790952
5.810000 	 0.000000 	 1.790134	1.790134
5.820000 	 0.000000 	 1.789316	1.789316
