-1.481119056812739976e-01	1.713450204520420017e-01	6.324259553141929890e-01	1.135159008213014964e+00	-7.098407399838539966e-01	5.208540558509250351e-01
-1.611564049601434956e+00	9.421484309649999500e-02	-3.071140513781550063e-01	-5.691249437201140182e-01	2.312029491271068160e+00	8.966083823651730400e-01
-4.890478079085099766e-02	1.401646098728449863e-01	-2.059934405864410067e-01	5.533196090417560331e-01	-2.221464393407059923e+00	1.948075944041044893e+00
1.897468036244337020e+00	-7.481993658042200568e-02	9.936809630768259627e-01	1.492075817256456993e+00	7.705663263819779729e-01	1.706022614330716891e+00
-1.685839161840505085e+00	2.430971506966220996e+00	-1.049383780940307043e+00	-2.078035637595958107e+00	1.975757382488321889e+00	1.147158181953666034e+00
5.985714329878319973e-01	1.659015296688209906e-01	-6.900999453668269501e-01	-1.000134084961139980e+00	-7.198362296152419626e-01	-4.448866229338169775e-01
8.532925613134539899e-01	-1.562474402686309938e-01	-1.208671015468570920e+00	-7.103476022155840175e-01	-5.819207297616739716e-01	1.053479236508400065e-02
-8.791599617028400537e-02	1.658790274163410017e-01	1.388985689961680092e-01	2.000108070992746789e+00	-1.154916146130037014e+00	5.120448005333460006e-01
-3.628750126460539849e-01	-2.345448297693729922e-01	1.294997402707699918e-01	-7.123010680508810033e-01	4.200086686097190269e-01	-1.454880805230267971e+00
4.987148031662739789e-01	5.270974880529939455e-01	1.297112952487139981e-01	1.830630426406959055e+00	-1.646983438585245096e+00	-1.554739493419396101e+00
-1.949325425811199997e-01	-2.118688417461709883e-01	-1.938614930804709868e-01	-1.279279867134957893e+00	-2.818431911805332923e+00	1.430383177108845993e+00
6.817905612207100230e-01	1.071151694678249999e+00	2.495953841996770006e-01	-5.993274448766600093e-02	-1.290973499852940964e+00	1.890862320064289892e-01
3.630515848784400257e-01	4.451117081815770260e-01	-4.528198975835350248e-01	6.689438301219299832e-02	3.128796885756708779e+00	1.072204660593607084e+00
1.439406444503340987e+00	-7.312247840176600011e-01	1.969220030212149863e-01	2.125673695314242995e+00	-1.300533569752895025e+00	-9.822330190240500247e-01
1.991937397429340006e-01	3.052588950325799827e-02	-1.561440503722100019e-02	5.000989899491510293e-01	-2.053979367350931007e+00	-1.917910476538579045e+00
-2.565010076007848916e+00	-2.212350250373035010e+00	-2.087185558767440108e-01	-8.366516818668670030e-01	6.455700245997170184e-01	-1.963971226796273006e+00
1.281505116963526980e+00	3.744213397325300008e-01	-2.143837176114239962e-01	-8.996086011059759580e-01	-9.371409995248960456e-01	1.433904541010363021e+00
-1.009582374182159903e+00	-3.738075085169950129e-01	2.446293450459970098e-01	-2.227311359983270012e-01	-2.831147358983078011e+00	-5.840256183152110481e-01
-1.466188431890433019e+00	1.262631198747562911e+00	-3.035497435769810015e-01	-4.961553415995220151e-01	-6.471092417405799324e-02	3.012148437117360134e-01
2.220553287795629938e-01	1.074636394311039994e-01	-6.214067844657600315e-02	5.090928493279679445e-01	-1.040376731780429997e+00	1.641197265670069960e+00
-3.807821976528221075e+00	-3.825934672261669944e-01	6.064850690809020506e-01	-1.454054517532485935e+00	2.980849319903700056e-02	-8.727557138589889796e-01
1.516737401158569920e-01	-2.849545347731989864e-01	-7.123553408703759970e-01	1.300315695972699935e-02	-7.615890939987500496e-02	-3.476121576005459790e-01
6.510901906556000596e-02	1.034158174315970014e-01	5.073779733036020145e-01	1.487327502729710038e-01	6.109204469996939446e-01	-1.050498780301964974e+00
