-0.000000 	 -9.600000 	 0.000000	0.000000
-0.000000 	 -9.599923 	 0.000000	0.000000
-0.000000 	 -9.599693 	 0.000000	0.000001
-0.000000 	 -9.599309 	 0.000000	0.000003
-0.000000 	 -9.598771 	 0.000000	0.000009
-0.000000 	 -9.598081 	 0.000000	0.000022
-0.000000 	 -9.597236 	 0.000000	0.000046
-0.000000 	 -9.596239 	 0.000000	0.000085
-0.000000 	 -9.595089 	 0.000000	0.000145
-0.000000 	 -9.593785 	 0.000000	0.000232
-0.000000 	 -9.592329 	 0.000000	0.000353
-0.000000 	 -9.590721 	 0.000000	0.000516
-0.000000 	 -9.588960 	 0.000000	0.000730
-0.000000 	 -9.587047 	 0.000000	0.001005
-0.000000 	 -9.584983 	 0.000000	0.001351
-0.000000 	 -9.582767 	 0.000000	0.001779
-0.000000 	 -9.580399 	 0.000000	0.002300
-0.000000 	 -9.577881 	 0.000000	0.002929
-0.000000 	 -9.575213 	 0.000000	0.003677
-0.000000 	 -9.572395 	 0.000000	0.004559
-0.000000 	 -9.569427 	 0.000000	0.005591
-0.000000 	 -9.566309 	 0.000000	0.006786
-0.000000 	 -9.563043 	 0.000000	0.008163
-0.000000 	 -9.559629 	 0.000000	0.009738
-0.000000 	 -9.556067 	 0.000000	0.011528
-0.000000 	 -9.552357 	 0.000000	0.013552
-0.000000 	 -9.548501 	 0.000000	0.015828
-0.000000 	 -9.544498 	 0.000000	0.018376
-0.000000 	 -9.540349 	 0.000000	0.021217
-0.000000 	 -9.536056 	 0.000000	0.024370
-0.000000 	 -9.531618 	 0.000000	0.027857
-0.000000 	 -9.527036 	 0.000000	0.031701
-0.000000 	 -9.522310 	 0.000000	0.035922
-0.000000 	 -9.517442 	 0.000000	0.040544
-0.000000 	 -9.512432 	 0.000000	0.045590
-0.000000 	 -9.507281 	 0.000000	0.051084
-0.000000 	 -9.501989 	 0.000000	0.057050
-0.000000 	 -9.496557 	 0.000000	0.063513
-0.000000 	 -9.490986 	 0.000000	0.070497
-0.000000 	 -9.485277 	 0.000000	0.078027
-0.000000 	 -9.479430 	 0.000000	0.086131
-0.000000 	 -9.473446 	 0.000000	0.094832
-0.000000 	 -9.467327 	 0.000000	0.104159
-0.000000 	 -9.461072 	 0.000000	0.114136
-0.000000 	 -9.454683 	 0.000000	0.124792
-0.000000 	 -9.448160 	 0.000000	0.136153
-0.000000 	 -9.441505 	 0.000000	0.148247
-0.000000 	 -9.434717 	 0.000000	0.161100
-0.000000 	 -9.427799 	 0.000000	0.174741
-0.000000 	 -9.420751 	 0.000000	0.189197
-0.000000 	 -9.413574 	 0.000000	0.204497
-0.000000 	 -9.406269 	 0.000000	0.220668
-0.000000 	 -9.398837 	 0.000000	0.237738
-0.000000 	 -9.391279 	 0.000000	0.255736
-0.000000 	 -9.383595 	 0.000000	0.274689
-0.000000 	 -9.375787 	 0.000000	0.294626
-0.000000 	 -9.367856 	 0.000000	0.315574
-0.000000 	 -9.359802 	 0.000000	0.337563
-0.000000 	 -9.351627 	 0.000000	0.360620
-0.000000 	 -9.343332 	 0.000000	0.384772
-0.000000 	 -9.334918 	 0.000000	0.410049
-0.000000 	 -9.326386 	 0.000000	0.436477
-0.000000 	 -9.317736 	 0.000000	0.464085
-0.000000 	 -9.308971 	 0.000000	0.492899
-0.000000 	 -9.300090 	 0.000000	0.522947
-0.000000 	 -9.291096 	 0.000000	0.554255
-0.000000 	 -9.281989 	 0.000000	0.586852
-0.000000 	 -9.272770 	 0.000000	0.620763
-0.000000 	 -9.263441 	 0.000000	0.656015
-0.000000 	 -9.254002 	 0.000000	0.692633
-0.000000 	 -9.244455 	 0.000000	0.730644
-0.000000 	 -9.234800 	 0.000000	0.770073
-0.000000 	 -9.225039 	 0.000000	0.810946
-0.000000 	 -9.215174 	 0.000000	0.853285
-0.000000 	 -9.205204 	 0.000000	0.897118
-0.000000 	 -9.195132 	 0.000000	0.942466
-0.000000 	 -9.184959 	 0.000000	0.989355
-0.000000 	 -9.174685 	 0.000000	1.037806
-0.000000 	 -9.164311 	 0.000000	1.087844
-0.000000 	 -9.153840 	 0.000000	1.139490
-0.000000 	 -9.143272 	 0.000000	1.192766
-0.000000 	 -9.132608 	 0.000000	1.247694
-0.000000 	 -9.121849 	 0.000000	1.304295
-0.000000 	 -9.110997 	 0.000000	1.362589
-0.000000 	 -9.100053 	 0.000000	1.422596
-0.000000 	 -9.089018 	 0.000000	1.484337
-0.000000 	 -9.077893 	 0.000000	1.547829
-0.000000 	 -9.066680 	 0.000000	1.613091
-0.000000 	 -9.055379 	 0.000000	1.680142
-0.000000 	 -9.043992 	 0.000000	1.748998
-0.000000 	 -9.032519 	 0.000000	1.819677
-0.000000 	 -9.020963 	 0.000000	1.892195
-0.000000 	 -9.009324 	 0.000000	1.966568
-0.000000 	 -8.997603 	 0.000000	2.042810
-0.000000 	 -8.985802 	 0.000000	2.120936
-0.000000 	 -8.973922 	 0.000000	2.200961
-0.000000 	 -8.961964 	 0.000000	2.282898
-0.000000 	 -8.949930 	 0.000000	2.366760
-0.000000 	 -8.937819 	 0.000000	2.452558
-0.000000 	 -8.925634 	 0.000000	2.540305
-0.000000 	 -8.913376 	 0.000000	2.630012
-0.000000 	 -8.901046 	 0.000000	2.721689
-0.000000 	 -8.888645 	 0.000000	2.815345
-0.000000 	 -8.876174 	 0.000000	2.910991
-0.000000 	 -8.863635 	 0.000000	3.008635
-0.000000 	 -8.851028 	 0.000000	3.108285
-0.000000 	 -8.838355 	 0.000000	3.209948
-0.000000 	 -8.825617 	 0.000000	3.313632
-0.000000 	 -8.812815 	 0.000000	3.419341
-0.000000 	 -8.799951 	 0.000000	3.527083
-0.000000 	 -8.787024 	 0.000000	3.636862
-0.000000 	 -8.774038 	 0.000000	3.748682
-0.000000 	 -8.760991 	 0.000000	3.862548
-0.000000 	 -8.747887 	 0.000000	3.978462
-0.000000 	 -8.734726 	 0.000000	4.096427
