-9.600000 	 -9.600000 	 0.000000	0.000000
-9.599923 	 -9.599923 	 0.000000	0.000000
-9.599693 	 -9.599693 	 0.000001	0.000001
-9.599309 	 -9.599309 	 0.000003	0.000003
-9.598771 	 -9.598771 	 0.000009	0.000009
-9.598081 	 -9.598081 	 0.000022	0.000022
-9.597236 	 -9.597236 	 0.000046	0.000046
-9.596239 	 -9.596239 	 0.000085	0.000085
-9.595089 	 -9.595089 	 0.000145	0.000145
-9.593785 	 -9.593785 	 0.000232	0.000232
-9.592329 	 -9.592329 	 0.000353	0.000353
-9.590721 	 -9.590721 	 0.000516	0.000516
-9.588960 	 -9.588960 	 0.000730	0.000730
-9.587047 	 -9.587047 	 0.001005	0.001005
-9.584983 	 -9.584983 	 0.001351	0.001351
-9.582767 	 -9.582767 	 0.001779	0.001779
-9.580399 	 -9.580399 	 0.002300	0.002300
-9.577881 	 -9.577881 	 0.002929	0.002929
-9.575213 	 -9.575213 	 0.003677	0.003677
-9.572395 	 -9.572395 	 0.004559	0.004559
-9.569427 	 -9.569427 	 0.005591	0.005591
-9.566309 	 -9.566309 	 0.006786	0.006786
-9.563043 	 -9.563043 	 0.008163	0.008163
-9.559629 	 -9.559629 	 0.009738	0.009738
-9.556067 	 -9.556067 	 0.011528	0.011528
-9.552357 	 -9.552357 	 0.013552	0.013552
-9.548501 	 -9.548501 	 0.015828	0.015828
-9.544498 	 -9.544498 	 0.018376	0.018376
-9.540349 	 -9.540349 	 0.021217	0.021217
-9.536056 	 -9.536056 	 0.024370	0.024370
-9.531618 	 -9.531618 	 0.027857	0.027857
-9.527036 	 -9.527036 	 0.031701	0.031701
-9.522310 	 -9.522310 	 0.035922	0.035922
-9.517442 	 -9.517442 	 0.040544	0.040544
-9.512432 	 -9.512432 	 0.045590	0.045590
-9.507281 	 -9.507281 	 0.051084	0.051084
-9.501989 	 -9.501989 	 0.057050	0.057050
-9.496557 	 -9.496557 	 0.063513	0.063513
-9.490986 	 -9.490986 	 0.070497	0.070497
-9.485277 	 -9.485277 	 0.078027	0.078027
-9.479430 	 -9.479430 	 0.086131	0.086131
-9.473446 	 -9.473446 	 0.094832	0.094832
-9.467327 	 -9.467327 	 0.104159	0.104159
-9.461072 	 -9.461072 	 0.114136	0.114136
-9.454683 	 -9.454683 	 0.124792	0.124792
-9.448160 	 -9.448160 	 0.136153	0.136153
-9.441505 	 -9.441505 	 0.148247	0.148247
-9.434717 	 -9.434717 	 0.161100	0.161100
-9.427799 	 -9.427799 	 0.174741	0.174741
-9.420751 	 -9.420751 	 0.189197	0.189197
-9.413574 	 -9.413574 	 0.204497	0.204497
-9.406269 	 -9.406269 	 0.220668	0.220668
-9.398837 	 -9.398837 	 0.237738	0.237738
-9.391279 	 -9.391279 	 0.255736	0.255736
-9.383595 	 -9.383595 	 0.274689	0.274689
-9.375787 	 -9.375787 	 0.294626	0.294626
-9.367856 	 -9.367856 	 0.315574	0.315574
-9.359802 	 -9.359802 	 0.337563	0.337563
-9.351627 	 -9.351627 	 0.360620	0.360620
-9.343332 	 -9.343332 	 0.384772	0.384772
-9.334918 	 -9.334918 	 0.410049	0.410049
-9.326386 	 -9.326386 	 0.436477	0.436477
-9.317736 	 -9.317736 	 0.464085	0.464085
-9.308971 	 -9.308971 	 0.492899	0.492899
-9.300090 	 -9.300090 	 0.522947	0.522947
-9.291096 	 -9.291096 	 0.554255	0.554255
-9.281989 	 -9.281989 	 0.586852	0.586852
-9.272770 	 -9.272770 	 0.620763	0.620763
-9.263441 	 -9.263441 	 0.656015	0.656015
-9.254002 	 -9.254002 	 0.692633	0.692633
-9.244455 	 -9.244455 	 0.730644	0.730644
-9.234800 	 -9.234800 	 0.770073	0.770073
-9.225039 	 -9.225039 	 0.810946	0.810946
-9.215174 	 -9.215174 	 0.853285	0.853285
-9.205204 	 -9.205204 	 0.897118	0.897118
-9.195132 	 -9.195132 	 0.942466	0.942466
-9.184959 	 -9.184959 	 0.989355	0.989355
-9.174685 	 -9.174685 	 1.037806	1.037806
-9.164311 	 -9.164311 	 1.087844	1.087844
-9.153840 	 -9.153840 	 1.139490	1.139490
-9.143272 	 -9.143272 	 1.192766	1.192766
-9.132608 	 -9.132608 	 1.247694	1.247694
-9.121849 	 -9.121849 	 1.304295	1.304295
-9.110997 	 -9.110997 	 1.362589	1.362589
-9.100053 	 -9.100053 	 1.422596	1.422596
-9.089018 	 -9.089018 	 1.484337	1.484337
-9.077893 	 -9.077893 	 1.547829	1.547829
-9.066680 	 -9.066680 	 1.613091	1.613091
-9.055379 	 -9.055379 	 1.680142	1.680142
-9.043992 	 -9.043992 	 1.748998	1.748998
-9.032519 	 -9.032519 	 1.819677	1.819677
-9.020963 	 -9.020963 	 1.892195	1.892195
-9.009324 	 -9.009324 	 1.966568	1.966568
-8.997603 	 -8.997603 	 2.042810	2.042810
-8.985802 	 -8.985802 	 2.120936	2.120936
-8.973922 	 -8.973922 	 2.200961	2.200961
-8.961964 	 -8.961964 	 2.282898	2.282898
-8.949930 	 -8.949930 	 2.366760	2.366760
-8.937819 	 -8.937819 	 2.452558	2.452558
-8.925634 	 -8.925634 	 2.540305	2.540305
-8.913376 	 -8.913376 	 2.630012	2.630012
-8.901046 	 -8.901046 	 2.721689	2.721689
-8.888645 	 -8.888645 	 2.815345	2.815345
-8.876174 	 -8.876174 	 2.910991	2.910991
