0.010000 	 -1255.228940 	 0.000000	0.000000
0.020000 	 -1255.228940 	 10.471801	2.617950
0.030000 	 -1255.228940 	 20.942555	5.235639
0.040000 	 -1255.228940 	 31.411214	7.852804
0.050000 	 -1255.228940 	 41.876733	10.469183
0.060000 	 -1255.228940 	 52.338064	13.084516
0.070000 	 -1255.228940 	 62.794161	15.698540
0.080000 	 -1255.228940 	 73.243978	18.310995
0.090000 	 -1255.228940 	 83.686472	20.921618
0.100000 	 -1255.228940 	 94.120597	23.530149
0.110000 	 -1255.228940 	 104.545309	26.136327
0.120000 	 -1255.228940 	 114.959568	28.739892
0.130000 	 -1255.228940 	 125.362330	31.340583
0.140000 	 -1255.228940 	 135.752557	33.938139
0.150000 	 -1255.228940 	 146.129208	36.532302
0.160000 	 -1255.228940 	 156.491246	39.122812
0.170000 	 -1255.228940 	 166.837636	41.709409
0.180000 	 -1255.228940 	 177.167342	44.291835
0.190000 	 -1255.228940 	 187.479331	46.869833
0.200000 	 -1255.228940 	 197.772572	49.443143
0.210000 	 -1255.228940 	 208.046037	52.011509
0.220000 	 -1255.228940 	 218.298697	54.574674
0.230000 	 -1255.228940 	 228.529527	57.132382
0.240000 	 -1255.228940 	 238.737504	59.684376
0.250000 	 -1255.228940 	 248.921608	62.230402
0.260000 	 -1255.228940 	 259.080820	64.770205
0.270000 	 -1255.228940 	 269.214124	67.303531
0.280000 	 -1255.228940 	 279.320507	69.830127
0.290000 	 -1255.228940 	 289.398958	72.349740
0.300000 	 -1255.228940 	 299.448470	74.862117
0.310000 	 -1255.228940 	 309.468037	77.367009
0.320000 	 -1255.228940 	 319.456657	79.864164
0.330000 	 -1255.228940 	 329.413332	82.353333
0.340000 	 -1255.228940 	 339.337066	84.834266
0.350000 	 -1255.228940 	 349.226866	87.306717
0.360000 	 -1255.228940 	 359.081744	89.770436
0.370000 	 -1255.228940 	 368.900714	92.225179
0.380000 	 -1255.228940 	 378.682795	94.670699
0.390000 	 -1255.228940 	 388.427007	97.106752
0.400000 	 -1255.228940 	 398.132377	99.533094
0.410000 	 -1255.228940 	 407.797934	101.949484
0.420000 	 -1255.228940 	 417.422712	104.355678
0.430000 	 -1255.228940 	 427.005748	106.751437
0.440000 	 -1255.228940 	 436.546083	109.136521
0.450000 	 -1255.228940 	 446.042765	111.510691
0.460000 	 -1255.228940 	 455.494842	113.873711
0.470000 	 -1255.228940 	 464.901370	116.225343
0.480000 	 -1255.228940 	 474.261409	118.565352
0.490000 	 -1255.228940 	 483.574022	120.893505
0.500000 	 -1255.228940 	 492.838278	123.209569
0.510000 	 -1255.228940 	 502.053250	125.513313
0.520000 	 -1255.228940 	 511.218017	127.804504
0.530000 	 -1255.228940 	 520.331664	130.082916
0.540000 	 -1255.228940 	 529.393277	132.348319
0.550000 	 -1255.228940 	 538.401951	134.600488
0.560000 	 -1255.228940 	 547.356786	136.839197
0.570000 	 -1255.228940 	 556.256886	139.064221
0.580000 	 -1255.228940 	 565.101360	141.275340
0.590000 	 -1255.228940 	 573.889325	143.472331
0.600000 	 -1255.228940 	 582.619901	145.654975
0.610000 	 -1255.228940 	 591.292215	147.823054
0.620000 	 -1255.228940 	 599.905401	149.976350
0.630000 	 -1255.228940 	 608.458597	152.114649
0.640000 	 -1255.228940 	 616.950948	154.237737
0.650000 	 -1255.228940 	 625.381604	156.345401
0.660000 	 -1255.228940 	 633.749722	158.437431
0.670000 	 -1255.228940 	 642.054466	160.513616
0.680000 	 -1255.228940 	 650.295005	162.573751
0.690000 	 -1255.228940 	 658.470515	164.617629
0.700000 	 -1255.228940 	 666.580178	166.645045
0.710000 	 -1255.228940 	 674.623185	168.655796
0.720000 	 -1255.228940 	 682.598729	170.649682
0.730000 	 -1255.228940 	 690.506014	172.626503
0.740000 	 -1255.228940 	 698.344249	174.586062
0.750000 	 -1255.228940 	 706.112650	176.528162
0.760000 	 -1255.228940 	 713.810440	178.452610
0.770000 	 -1255.228940 	 721.436850	180.359213
0.780000 	 -1255.228940 	 728.991117	182.247779
0.790000 	 -1255.228940 	 736.472486	184.118121
0.800000 	 -1255.228940 	 743.880207	185.970052
0.810000 	 -1255.228940 	 751.213542	187.803385
0.820000 	 -1255.228940 	 758.471755	189.617939
0.830000 	 -1255.228940 	 765.654122	191.413531
0.840000 	 -1255.228940 	 772.759925	193.189981
0.850000 	 -1255.228940 	 779.788452	194.947113
0.860000 	 -1255.228940 	 786.739001	196.684750
0.870000 	 -1255.228940 	 793.610876	198.402719
0.880000 	 -1255.228940 	 800.403391	200.100848
0.890000 	 -1255.228940 	 807.115867	201.778967
0.900000 	 -1255.228940 	 813.747631	203.436908
0.910000 	 -1255.228940 	 820.298022	205.074505
0.920000 	 -1255.228940 	 826.766383	206.691596
0.930000 	 -1255.228940 	 833.152068	208.288017
0.940000 	 -1255.228940 	 839.454439	209.863610
0.950000 	 -1255.228940 	 845.672865	211.418216
0.960000 	 -1255.228940 	 851.806725	212.951681
0.970000 	 -1255.228940 	 857.855404	214.463851
0.980000 	 -1255.228940 	 863.818299	215.954575
0.990000 	 -1255.228940 	 869.694813	217.423703
1.000000 	 -1255.228940 	 875.484358	218.871089
1.010000 	 -1255.228940 	 881.186355	220.296589
1.020000 	 -1255.228940 	 886.800234	221.700058
1.030000 	 -1255.228940 	 892.325434	223.081358
1.040000 	 -1255.228940 	 897.761402	224.440351
1.050000 	 -1255.228940 	 903.107595	225.776899
1.060000 	 -1255.228940 	 908.363478	227.090869
1.070000 	 -1255.228940 	 913.528525	228.382131
