0.010000 	 -nan 	 -nan	-nan
2.450000 	 1.520487 	 0.000000	1.520487
2.460000 	 1.517754 	 0.000000	1.517754
2.470000 	 1.515035 	 0.000000	1.515035
2.480000 	 1.512328 	 0.000000	1.512328
2.490000 	 1.509635 	 0.000000	1.509635
2.500000 	 1.506954 	 0.000000	1.506954
2.510000 	 1.504287 	 0.000000	1.504287
2.520000 	 1.501632 	 0.000000	1.501632
2.530000 	 1.498989 	 0.000000	1.498989
2.540000 	 1.496359 	 0.000000	1.496359
2.550000 	 1.493742 	 0.000000	1.493742
2.560000 	 1.491136 	 0.000000	1.491136
2.570000 	 1.488543 	 0.000000	1.488543
2.580000 	 1.485963 	 0.000000	1.485963
2.590000 	 1.483394 	 0.000000	1.483394
2.600000 	 1.480837 	 0.000000	1.480837
2.610000 	 1.478293 	 0.000000	1.478293
2.620000 	 1.475760 	 0.000000	1.475760
2.630000 	 1.473239 	 0.000000	1.473239
2.640000 	 1.470730 	 0.000000	1.470730
2.650000 	 1.468232 	 0.000000	1.468232
2.660000 	 1.465746 	 0.000000	1.465746
2.670000 	 1.463271 	 0.000000	1.463271
2.680000 	 1.460808 	 0.000000	1.460808
2.690000 	 1.458356 	 0.000000	1.458356
2.700000 	 1.455916 	 0.000000	1.455916
2.710000 	 1.453486 	 0.000000	1.453486
2.720000 	 1.451068 	 0.000000	1.451068
2.730000 	 1.448660 	 0.000000	1.448660
2.740000 	 1.446264 	 0.000000	1.446264
2.750000 	 1.443879 	 0.000000	1.443879
2.760000 	 1.441504 	 0.000000	1.441504
2.770000 	 1.439140 	 0.000000	1.439140
2.780000 	 1.436787 	 0.000000	1.436787
2.790000 	 1.434444 	 0.000000	1.434444
2.800000 	 1.432112 	 0.000000	1.432112
2.810000 	 1.429790 	 0.000000	1.429790
2.820000 	 1.427479 	 0.000000	1.427479
2.830000 	 1.425178 	 0.000000	1.425178
2.840000 	 1.422887 	 0.000000	1.422887
2.850000 	 1.420606 	 0.000000	1.420606
2.860000 	 1.418336 	 0.000000	1.418336
2.870000 	 1.416076 	 0.000000	1.416076
2.880000 	 1.413825 	 0.000000	1.413825
2.890000 	 1.411585 	 0.000000	1.411585
2.900000 	 1.409354 	 0.000000	1.409354
2.910000 	 1.407133 	 0.000000	1.407133
2.920000 	 1.404922 	 0.000000	1.404922
2.930000 	 1.402721 	 0.000000	1.402721
2.940000 	 1.400529 	 0.000000	1.400529
2.950000 	 1.398346 	 0.000000	1.398346
2.960000 	 1.396174 	 0.000000	1.396174
2.970000 	 1.394010 	 0.000000	1.394010
2.980000 	 1.391856 	 0.000000	1.391856
2.990000 	 1.389711 	 0.000000	1.389711
3.000000 	 1.387576 	 0.000000	1.387576
3.010000 	 1.385449 	 0.000000	1.385449
3.020000 	 1.383332 	 0.000000	1.383332
3.030000 	 1.381224 	 0.000000	1.381224
3.040000 	 1.379124 	 0.000000	1.379124
3.050000 	 1.377034 	 0.000000	1.377034
3.060000 	 1.374952 	 0.000000	1.374952
3.070000 	 1.372880 	 0.000000	1.372880
3.080000 	 1.370816 	 0.000000	1.370816
3.090000 	 1.368761 	 0.000000	1.368761
3.100000 	 1.366714 	 0.000000	1.366714
3.110000 	 1.364676 	 0.000000	1.364676
3.120000 	 1.362647 	 0.000000	1.362647
3.130000 	 1.360626 	 0.000000	1.360626
3.140000 	 1.358613 	 0.000000	1.358613
3.150000 	 1.356609 	 0.000000	1.356609
3.160000 	 1.354614 	 0.000000	1.354614
3.170000 	 1.352626 	 0.000000	1.352626
3.180000 	 1.350647 	 0.000000	1.350647
3.190000 	 1.348676 	 0.000000	1.348676
3.200000 	 1.346713 	 0.000000	1.346713
3.210000 	 1.344758 	 0.000000	1.344758
3.220000 	 1.342811 	 0.000000	1.342811
3.230000 	 1.340872 	 0.000000	1.340872
3.240000 	 1.338940 	 0.000000	1.338940
3.250000 	 1.337017 	 0.000000	1.337017
3.260000 	 1.335102 	 0.000000	1.335102
3.270000 	 1.333194 	 0.000000	1.333194
3.280000 	 1.331294 	 0.000000	1.331294
3.290000 	 1.329402 	 0.000000	1.329402
3.300000 	 1.327517 	 0.000000	1.327517
3.310000 	 1.325640 	 0.000000	1.325640
3.320000 	 1.323771 	 0.000000	1.323771
3.330000 	 1.321909 	 0.000000	1.321909
3.340000 	 1.320054 	 0.000000	1.320054
3.350000 	 1.318207 	 0.000000	1.318207
3.360000 	 1.316367 	 0.000000	1.316367
3.370000 	 1.314534 	 0.000000	1.314534
3.380000 	 1.312709 	 0.000000	1.312709
3.390000 	 1.310890 	 0.000000	1.310890
3.400000 	 1.309079 	 0.000000	1.309079
3.410000 	 1.307275 	 0.000000	1.307275
3.420000 	 1.305479 	 0.000000	1.305479
3.430000 	 1.303689 	 0.000000	1.303689
3.440000 	 1.301906 	 0.000000	1.301906
3.450000 	 1.300130 	 0.000000	1.300130
3.460000 	 1.298361 	 0.000000	1.298361
3.470000 	 1.296599 	 0.000000	1.296599
3.480000 	 1.294844 	 0.000000	1.294844
3.490000 	 1.293095 	 0.000000	1.293095
3.500000 	 1.291353 	 0.000000	1.291353
3.510000 	 1.289618 	 0.000000	1.289618
3.520000 	 1.287890 	 0.000000	1.287890
3.530000 	 1.286168 	 0.000000	1.286168
3.540000 	 1.284453 	 0.000000	1.284453
3.550000 	 1.282744 	 0.000000	1.282744
3.560000 	 1.281042 	 0.000000	1.281042
3.570000 	 1.279346 	 0.000000	1.279346
3.580000 	 1.277657 	 0.000000	1.277657
3.590000 	 1.275974 	 0.000000	1.275974
3.600000 	 1.274297 	 0.000000	1.274297
3.610000 	 1.272627 	 0.000000	1.272627
3.620000 	 1.270963 	 0.000000	1.270963
3.630000 	 1.269305 	 0.000000	1.269305
3.640000 	 1.267653 	 0.000000	1.267653
3.650000 	 1.266008 	 0.000000	1.266008
3.660000 	 1.264368 	 0.000000	1.264368
3.670000 	 1.262735 	 0.000000	1.262735
3.680000 	 1.261108 	 0.000000	1.261108
3.690000 	 1.259487 	 0.000000	1.259487
3.700000 	 1.257871 	 0.000000	1.257871
3.710000 	 1.256262 	 0.000000	1.256262
3.720000 	 1.254659 	 0.000000	1.254659
3.730000 	 1.253061 	 0.000000	1.253061
3.740000 	 1.251470 	 0.000000	1.251470
3.750000 	 1.249884 	 0.000000	1.249884
3.760000 	 1.248304 	 0.000000	1.248304
3.770000 	 1.246729 	 0.000000	1.246729
3.780000 	 1.245161 	 0.000000	1.245161
3.790000 	 1.243598 	 0.000000	1.243598
3.800000 	 1.242041 	 0.000000	1.242041
3.810000 	 1.240489 	 0.000000	1.240489
3.820000 	 1.238943 	 0.000000	1.238943
3.830000 	 1.237402 	 0.000000	1.237402
3.840000 	 1.235867 	 0.000000	1.235867
3.850000 	 1.234338 	 0.000000	1.234338
3.860000 	 1.232814 	 0.000000	1.232814
3.870000 	 1.231295 	 0.000000	1.231295
3.880000 	 1.229782 	 0.000000	1.229782
3.890000 	 1.228274 	 0.000000	1.228274
3.900000 	 1.226771 	 0.000000	1.226771
3.910000 	 1.225274 	 0.000000	1.225274
3.920000 	 1.223782 	 0.000000	1.223782
3.930000 	 1.222295 	 0.000000	1.222295
3.940000 	 1.220813 	 0.000000	1.220813
3.950000 	 1.219337 	 0.000000	1.219337
3.960000 	 1.217866 	 0.000000	1.217866
3.970000 	 1.216400 	 0.000000	1.216400
3.980000 	 1.214939 	 0.000000	1.214939
3.990000 	 1.213483 	 0.000000	1.213483
4.000000 	 1.212032 	 0.000000	1.212032
4.010000 	 1.210586 	 0.000000	1.210586
4.020000 	 1.209145 	 0.000000	1.209145
4.030000 	 1.207709 	 0.000000	1.207709
4.040000 	 1.206278 	 0.000000	1.206278
4.050000 	 1.204852 	 0.000000	1.204852
4.060000 	 1.203431 	 0.000000	1.203431
4.070000 	 1.202014 	 0.000000	1.202014
4.080000 	 1.200603 	 0.000000	1.200603
4.090000 	 1.199196 	 0.000000	1.199196
4.100000 	 1.197794 	 0.000000	1.197794
4.110000 	 1.196397 	 0.000000	1.196397
4.120000 	 1.195004 	 0.000000	1.195004
4.130000 	 1.193616 	 0.000000	1.193616
4.140000 	 1.192233 	 0.000000	1.192233
4.150000 	 1.190855 	 0.000000	1.190855
4.160000 	 1.189481 	 0.000000	1.189481
4.170000 	 1.188111 	 0.000000	1.188111
4.180000 	 1.186747 	 0.000000	1.186747
4.190000 	 1.185387 	 0.000000	1.185387
4.200000 	 1.184031 	 0.000000	1.184031
4.210000 	 1.182680 	 0.000000	1.182680
4.220000 	 1.181333 	 0.000000	1.181333
4.230000 	 1.179991 	 0.000000	1.179991
4.240000 	 1.178653 	 0.000000	1.178653
4.250000 	 1.177320 	 0.000000	1.177320
4.260000 	 1.175991 	 0.000000	1.175991
4.270000 	 1.174666 	 0.000000	1.174666
4.280000 	 1.173346 	 0.000000	1.173346
4.290000 	 1.172029 	 0.000000	1.172029
4.300000 	 1.170718 	 0.000000	1.170718
4.310000 	 1.169410 	 0.000000	1.169410
4.320000 	 1.168107 	 0.000000	1.168107
4.330000 	 1.166808 	 0.000000	1.166808
4.340000 	 1.165513 	 0.000000	1.165513
4.350000 	 1.164223 	 0.000000	1.164223
4.360000 	 1.162936 	 0.000000	1.162936
4.370000 	 1.161654 	 0.000000	1.161654
4.380000 	 1.160375 	 0.000000	1.160375
4.390000 	 1.159101 	 0.000000	1.159101
4.400000 	 1.157831 	 0.000000	1.157831
4.410000 	 1.156565 	 0.000000	1.156565
4.420000 	 1.155303 	 0.000000	1.155303
4.430000 	 1.154045 	 0.000000	1.154045
4.440000 	 1.152791 	 0.000000	1.152791
4.450000 	 1.151541 	 0.000000	1.151541
4.460000 	 1.150295 	 0.000000	1.150295
4.470000 	 1.149053 	 0.000000	1.149053
4.480000 	 1.147815 	 0.000000	1.147815
4.490000 	 1.146580 	 0.000000	1.146580
4.500000 	 1.145350 	 0.000000	1.145350
4.510000 	 1.144123 	 0.000000	1.144123
4.520000 	 1.142900 	 0.000000	1.142900
4.530000 	 1.141681 	 0.000000	1.141681
4.540000 	 1.140466 	 0.000000	1.140466
4.550000 	 1.139255 	 0.000000	1.139255
4.560000 	 1.138047 	 0.000000	1.138047
4.570000 	 1.136843 	 0.000000	1.136843
4.580000 	 1.135643 	 0.000000	1.135643
4.590000 	 1.134446 	 0.000000	1.134446
4.600000 	 1.133253 	 0.000000	1.133253
4.610000 	 1.132064 	 0.000000	1.132064
4.620000 	 1.130878 	 0.000000	1.130878
4.630000 	 1.129696 	 0.000000	1.129696
4.640000 	 1.128518 	 0.000000	1.128518
4.650000 	 1.127343 	 0.000000	1.127343
4.660000 	 1.126172 	 0.000000	1.126172
4.670000 	 1.125004 	 0.000000	1.125004
4.680000 	 1.123840 	 0.000000	1.123840
4.690000 	 1.122680 	 0.000000	1.122680
4.700000 	 1.121523 	 0.000000	1.121523
4.710000 	 1.120369 	 0.000000	1.120369
4.720000 	 1.119219 	 0.000000	1.119219
4.730000 	 1.118072 	 0.000000	1.118072
4.740000 	 1.116929 	 0.000000	1.116929
4.750000 	 1.115789 	 0.000000	1.115789
4.760000 	 1.114653 	 0.000000	1.114653
4.770000 	 1.113520 	 0.000000	1.113520
4.780000 	 1.112390 	 0.000000	1.112390
4.790000 	 1.111264 	 0.000000	1.111264
4.800000 	 1.110141 	 0.000000	1.110141
4.810000 	 1.109021 	 0.000000	1.109021
4.820000 	 1.107905 	 0.000000	1.107905
4.830000 	 1.106791 	 0.000000	1.106791
4.840000 	 1.105682 	 0.000000	1.105682
4.850000 	 1.104575 	 0.000000	1.104575
4.860000 	 1.103472 	 0.000000	1.103472
4.870000 	 1.102372 	 0.000000	1.102372
4.880000 	 1.101275 	 0.000000	1.101275
4.890000 	 1.100181 	 0.000000	1.100181
4.900000 	 1.099091 	 0.000000	1.099091
4.910000 	 1.098003 	 0.000000	1.098003
4.920000 	 1.096919 	 0.000000	1.096919
4.930000 	 1.095838 	 0.000000	1.095838
4.940000 	 1.094760 	 0.000000	1.094760
4.950000 	 1.093685 	 0.000000	1.093685
4.960000 	 1.092613 	 0.000000	1.092613
4.970000 	 1.091545 	 0.000000	1.091545
4.980000 	 1.090479 	 0.000000	1.090479
4.990000 	 1.089417 	 0.000000	1.089417
5.000000 	 1.088357 	 0.000000	1.088357
5.010000 	 1.087301 	 0.000000	1.087301
5.020000 	 1.086247 	 0.000000	1.086247
5.030000 	 1.085196 	 0.000000	1.085196
5.040000 	 1.084149 	 0.000000	1.084149
5.050000 	 1.083104 	 0.000000	1.083104
5.060000 	 1.082063 	 0.000000	1.082063
5.070000 	 1.081024 	 0.000000	1.081024
5.080000 	 1.079988 	 0.000000	1.079988
5.090000 	 1.078955 	 0.000000	1.078955
5.100000 	 1.077926 	 0.000000	1.077926
5.110000 	 1.076898 	 0.000000	1.076898
5.120000 	 1.075874 	 0.000000	1.075874
5.130000 	 1.074853 	 0.000000	1.074853
5.140000 	 1.073834 	 0.000000	1.073834
5.150000 	 1.072819 	 0.000000	1.072819
5.160000 	 1.071806 	 0.000000	1.071806
5.170000 	 1.070796 	 0.000000	1.070796
5.180000 	 1.069789 	 0.000000	1.069789
5.190000 	 1.068784 	 0.000000	1.068784
5.200000 	 1.067783 	 0.000000	1.067783
5.210000 	 1.066784 	 0.000000	1.066784
5.220000 	 1.065787 	 0.000000	1.065787
5.230000 	 1.064794 	 0.000000	1.064794
5.240000 	 1.063803 	 0.000000	1.063803
5.250000 	 1.062815 	 0.000000	1.062815
5.260000 	 1.061830 	 0.000000	1.061830
5.270000 	 1.060847 	 0.000000	1.060847
5.280000 	 1.059867 	 0.000000	1.059867
5.290000 	 1.058890 	 0.000000	1.058890
5.300000 	 1.057915 	 0.000000	1.057915
5.310000 	 1.056943 	 0.000000	1.056943
5.320000 	 1.055974 	 0.000000	1.055974
5.330000 	 1.055007 	 0.000000	1.055007
5.340000 	 1.054043 	 0.000000	1.054043
5.350000 	 1.053081 	 0.000000	1.053081
5.360000 	 1.052122 	 0.000000	1.052122
5.370000 	 1.051166 	 0.000000	1.051166
5.380000 	 1.050212 	 0.000000	1.050212
5.390000 	 1.049260 	 0.000000	1.049260
5.400000 	 1.048311 	 0.000000	1.048311
5.410000 	 1.047365 	 0.000000	1.047365
5.420000 	 1.046421 	 0.000000	1.046421
5.430000 	 1.045480 	 0.000000	1.045480
5.440000 	 1.044541 	 0.000000	1.044541
5.450000 	 1.043605 	 0.000000	1.043605
5.460000 	 1.042671 	 0.000000	1.042671
5.470000 	 1.041740 	 0.000000	1.041740
5.480000 	 1.040811 	 0.000000	1.040811
5.490000 	 1.039884 	 0.000000	1.039884
5.500000 	 1.038960 	 0.000000	1.038960
5.510000 	 1.038038 	 0.000000	1.038038
5.520000 	 1.037119 	 0.000000	1.037119
5.530000 	 1.036202 	 0.000000	1.036202
5.540000 	 1.035288 	 0.000000	1.035288
5.550000 	 1.034376 	 0.000000	1.034376
5.560000 	 1.033466 	 0.000000	1.033466
5.570000 	 1.032559 	 0.000000	1.032559
5.580000 	 1.031654 	 0.000000	1.031654
5.590000 	 1.030751 	 0.000000	1.030751
5.600000 	 1.029850 	 0.000000	1.029850
5.610000 	 1.028952 	 0.000000	1.028952
5.620000 	 1.028057 	 0.000000	1.028057
5.630000 	 1.027163 	 0.000000	1.027163
5.640000 	 1.026272 	 0.000000	1.026272
5.650000 	 1.025383 	 0.000000	1.025383
5.660000 	 1.024496 	 0.000000	1.024496
5.670000 	 1.023612 	 0.000000	1.023612
5.680000 	 1.022730 	 0.000000	1.022730
5.690000 	 1.021850 	 0.000000	1.021850
5.700000 	 1.020972 	 0.000000	1.020972
5.710000 	 1.020097 	 0.000000	1.020097
5.720000 	 1.019224 	 0.000000	1.019224
5.730000 	 1.018353 	 0.000000	1.018353
5.740000 	 1.017484 	 0.000000	1.017484
5.750000 	 1.016617 	 0.000000	1.016617
5.760000 	 1.015753 	 0.000000	1.015753
5.770000 	 1.014891 	 0.000000	1.014891
5.780000 	 1.014030 	 0.000000	1.014030
5.790000 	 1.013172 	 0.000000	1.013172
5.800000 	 1.012317 	 0.000000	1.012317
5.810000 	 1.011463 	 0.000000	1.011463
5.820000 	 1.010611 	 0.000000	1.010611
