0.613408	-7.58177
0.773144	-6.51654
1.61369	-3.55161
2.42476	-2.42349
0.227538	-10.9222
0.55419	-8.03849
0.604855	-7.64564
0.742845	-6.70059
0.333315	-9.98477
1.48412	-3.83122
0.354163	-9.79233
0.307728	-10.2196
1.53585	-3.71473
0.292391	-10.3588
6.35974	-0.940533
0.309901	-10.1997
1.66802	-3.4456
0.32699	-10.043
0.832678	-6.17752
1.63736	-3.50468
0.184514	-11.2579
0.683573	-7.0845
1.18866	-4.65282
10.4129	-0.575546
0.555218	-8.03027
2.86921	-2.06012
0.56904	-7.92079
0.811421	-6.29523
0.568639	-7.92394
0.897298	-5.84111
0.318155	-10.1242
3.29507	-1.80029
0.634315	-7.42864
0.937249	-5.64824
1.16181	-4.74372
2.46322	-2.38715
1.34709	-4.17567
0.695018	-7.00784
0.198238	-11.1552
0.331007	-10.006
1.03136	-5.23484
0.680154	-7.10764
1.13438	-4.83994
0.246251	-10.7652
0.257161	-10.6713
0.412829	-9.25349
0.803569	-6.33964
0.412464	-9.25681
0.527068	-8.25879
0.269617	-10.5622
1.08347	-5.02819
0.435164	-9.05185
1.52292	-3.74321
0.643113	-7.36546
0.47477	-8.70199
0.330519	-10.0105
1.2175	-4.55869
0.746011	-6.68099
0.696664	-6.99692
2.19995	-2.65951
1.36067	-4.13898
0.175597	-11.3221
1.00189	-5.35845
0.227211	-10.9249
1.42935	-3.96227
0.117389	-11.6823
0.612153	-7.5911
1.97648	-2.94299
0.918566	-5.73706
5.35722	-1.11514
0.147722	-11.5082
0.661516	-7.23573
0.439488	-9.01313
0.21333	-11.0374
0.146592	-11.5153
0.384392	-9.51354
2.32953	-2.51827
0.288809	-10.3911
0.614786	-7.57155
0.0469415	-11.9475
3.07892	-1.92354
0.0991693	-11.7707
1.43296	-3.95339
1.27885	-4.36961
0.281409	-10.4575
0.345296	-9.87423
0.181955	-11.2765
0.739274	-6.72282
0.374468	-9.6049
0.337628	-9.945
0.447398	-8.94263
0.321152	-10.0967
0.215455	-11.0204
0.52023	-8.31539
0.998774	-5.37183
1.16381	-4.73683
1.23448	-4.50488
2.34764	-2.49969
0.191178	-11.2086
0.518058	-8.33346
0.249335	-10.7388
1.77861	-3.24753
1.0101	-5.3235
0.341954	-9.90508
